newsletter_send_id,person_id,sent_at,newsletter_type,opened,clicked
90600,10049,2024-01-14,weekly_digest,True,False
90601,10049,2024-05-12,community_highlights,False,False
90602,10049,2024-02-11,announcement,True,False
90603,10049,2024-02-11,weekly_digest,False,True
90604,10050,2024-12-29,monthly_roundup,False,False
90605,10050,2024-09-22,weekly_digest,False,True
90606,10050,2024-12-01,weekly_digest,False,False
90607,10050,2024-07-14,announcement,False,True
90608,10050,2024-02-11,monthly_roundup,True,True
90609,10051,2024-12-08,product_update,False,False
90610,10051,2024-02-04,weekly_digest,True,False
90611,10051,2024-07-07,product_update,True,False
90612,10051,2024-01-21,weekly_digest,True,False
90613,10051,2024-05-19,weekly_digest,False,False
90614,10051,2024-02-18,announcement,False,False
90615,10051,2024-07-21,community_highlights,True,False
90616,10051,2024-09-08,weekly_digest,True,False
90617,10051,2024-08-18,product_update,False,False
90618,10051,2024-12-01,monthly_roundup,False,False
90619,10051,2024-07-07,announcement,True,True
90620,10051,2024-10-13,weekly_digest,True,False
90621,10051,2024-07-21,weekly_digest,True,False
90622,10051,2024-10-06,weekly_digest,False,False
90623,10052,2024-05-19,weekly_digest,True,False
90624,10052,2024-08-18,community_highlights,True,False
90625,10052,2024-10-27,monthly_roundup,True,False
90626,10052,2024-01-07,monthly_roundup,True,False
90627,10052,2024-08-18,weekly_digest,True,False
90628,10052,2024-03-03,community_highlights,False,False
90629,10052,2024-12-22,product_update,False,False
90630,10052,2024-03-31,monthly_roundup,False,False
90631,10052,2024-07-14,weekly_digest,True,True
90632,10053,2024-09-22,weekly_digest,False,False
90633,10053,2024-12-01,monthly_roundup,False,False
90634,10053,2024-06-30,weekly_digest,True,False
90635,10053,2024-03-31,weekly_digest,True,True
90636,10053,2024-03-03,weekly_digest,False,False
90637,10053,2024-11-17,community_highlights,False,False
90638,10053,2024-10-06,announcement,False,False
90639,10053,2024-05-19,monthly_roundup,False,False
90640,10053,2024-01-28,weekly_digest,False,False
90641,10053,2024-03-31,monthly_roundup,False,False
90642,10054,2024-07-28,weekly_digest,True,False
90643,10054,2024-11-17,product_update,False,True
90644,10054,2024-09-15,product_update,False,False
90645,10055,2024-12-01,monthly_roundup,False,False
90646,10055,2024-07-28,announcement,True,False
90647,10055,2024-03-31,weekly_digest,True,False
90648,10055,2024-12-22,announcement,False,False
90649,10055,2024-11-10,weekly_digest,True,False
90650,10055,2024-03-10,monthly_roundup,True,False
90651,10055,2024-10-27,announcement,False,False
90652,10055,2024-03-10,community_highlights,True,False
90653,10056,2024-10-20,product_update,False,True
90654,10056,2024-09-01,weekly_digest,True,True
90655,10056,2024-07-14,weekly_digest,False,False
90656,10056,2024-02-25,monthly_roundup,True,False
90657,10056,2024-07-14,product_update,False,False
90658,10056,2024-04-14,weekly_digest,True,False
90659,10056,2024-02-25,product_update,True,False
90660,10056,2024-05-26,weekly_digest,True,False
90661,10056,2024-04-07,monthly_roundup,True,False
90662,10056,2024-08-11,monthly_roundup,True,False
90663,10057,2024-06-23,announcement,False,False
90664,10057,2024-04-28,monthly_roundup,True,True
90665,10057,2024-08-18,weekly_digest,False,False
90666,10057,2024-10-20,weekly_digest,True,False
90667,10057,2024-07-14,announcement,False,False
90668,10057,2024-11-17,product_update,True,False
90669,10057,2024-07-14,weekly_digest,True,False
90670,10057,2024-06-30,monthly_roundup,True,False
90671,10057,2024-05-26,product_update,False,False
90672,10058,2024-10-13,weekly_digest,False,False
90673,10058,2024-08-04,announcement,False,False
90674,10058,2024-07-28,monthly_roundup,False,False
90675,10058,2024-01-07,weekly_digest,False,False
90676,10058,2024-03-31,weekly_digest,True,False
90677,10058,2024-05-12,monthly_roundup,False,False
90678,10058,2024-12-08,product_update,True,False
90679,10058,2024-11-03,weekly_digest,False,False
90680,10058,2024-02-18,weekly_digest,False,True
90681,10059,2024-10-27,weekly_digest,False,False
90682,10059,2024-06-02,announcement,False,False
90683,10059,2024-08-25,community_highlights,True,False
90684,10059,2024-07-14,community_highlights,True,False
90685,10059,2024-07-07,product_update,True,True
90686,10059,2024-08-04,announcement,False,False
90687,10059,2024-05-26,weekly_digest,False,False
90688,10059,2024-09-15,weekly_digest,False,False
90689,10059,2024-09-08,weekly_digest,False,False
90690,10059,2024-06-23,product_update,True,False
90691,10059,2024-04-07,community_highlights,True,False
90692,10059,2024-09-01,announcement,True,False
90693,10060,2024-09-01,monthly_roundup,False,True
90694,10060,2024-03-17,announcement,True,False
90695,10060,2024-05-26,product_update,True,True
90696,10060,2024-07-07,community_highlights,False,False
90697,10060,2024-02-18,monthly_roundup,False,False
90698,10060,2024-02-11,weekly_digest,True,False
90699,10060,2024-09-15,weekly_digest,False,False
90700,10060,2024-11-10,monthly_roundup,True,False
90701,10060,2024-08-11,weekly_digest,True,False
90702,10060,2024-06-02,product_update,False,True
90703,10060,2024-07-14,product_update,False,False
90704,10061,2024-12-29,announcement,True,False
90705,10061,2024-10-27,weekly_digest,False,False
90706,10061,2024-06-30,weekly_digest,True,False
90707,10061,2024-06-16,weekly_digest,True,False
90708,10061,2024-12-29,weekly_digest,True,False
90709,10061,2024-09-22,announcement,True,False
90710,10061,2024-08-11,product_update,True,False
90711,10061,2024-09-15,monthly_roundup,False,False
90712,10061,2024-09-08,weekly_digest,True,False
90713,10061,2024-11-10,weekly_digest,True,True
90714,10061,2024-03-31,product_update,False,False
90715,10061,2024-12-08,community_highlights,False,False
90716,10061,2024-10-27,product_update,True,False
90717,10062,2024-09-08,product_update,False,False
90718,10062,2024-10-20,monthly_roundup,False,False
90719,10062,2024-12-01,announcement,True,False
90720,10062,2024-12-29,monthly_roundup,False,False
90721,10062,2024-08-18,weekly_digest,False,False
90722,10062,2024-06-23,monthly_roundup,False,False
90723,10062,2024-12-29,weekly_digest,True,False
90724,10062,2024-09-29,weekly_digest,False,False
90725,10063,2024-07-21,weekly_digest,True,False
90726,10063,2024-07-28,community_highlights,False,False
90727,10063,2024-08-25,weekly_digest,False,True
90728,10063,2024-04-28,weekly_digest,True,False
90729,10063,2024-06-09,weekly_digest,True,False
90730,10063,2024-11-10,community_highlights,False,False
90731,10063,2024-02-18,announcement,False,False
90732,10063,2024-03-17,weekly_digest,False,True
90733,10063,2024-07-07,announcement,False,False
90734,10063,2024-09-08,community_highlights,False,False
90735,10063,2024-08-25,monthly_roundup,True,False
90736,10063,2024-04-21,announcement,True,False
90737,10064,2024-06-02,weekly_digest,False,True
90738,10064,2024-01-21,weekly_digest,True,True
90739,10064,2024-03-17,community_highlights,False,False
90740,10064,2024-03-24,community_highlights,False,False
90741,10064,2024-04-21,community_highlights,True,False
90742,10064,2024-07-21,weekly_digest,False,False
90743,10064,2024-11-10,weekly_digest,True,False
90744,10064,2024-07-21,product_update,False,False
90745,10064,2024-03-24,monthly_roundup,False,False
90746,10064,2024-10-13,announcement,False,False
90747,10065,2024-04-21,weekly_digest,False,True
90748,10065,2024-11-10,community_highlights,False,False
90749,10065,2024-09-22,weekly_digest,True,False
90750,10065,2024-02-11,product_update,False,False
90751,10065,2024-06-09,weekly_digest,False,True
90752,10065,2024-12-22,monthly_roundup,True,True
90753,10065,2024-07-21,weekly_digest,False,True
90754,10065,2024-12-29,monthly_roundup,True,False
90755,10066,2024-11-24,weekly_digest,True,False
90756,10066,2024-06-16,monthly_roundup,True,False
90757,10066,2024-10-13,weekly_digest,True,False
90758,10066,2024-06-09,announcement,True,False
90759,10066,2024-05-19,community_highlights,False,False
90760,10066,2024-11-24,monthly_roundup,True,False
90761,10066,2024-03-31,weekly_digest,False,False
90762,10066,2024-09-22,weekly_digest,True,False
90763,10066,2024-12-15,product_update,False,False
90764,10066,2024-10-13,monthly_roundup,False,False
90765,10066,2024-02-25,product_update,False,False
90766,10066,2024-11-24,weekly_digest,False,False
90767,10066,2024-09-22,weekly_digest,False,True
90768,10066,2024-12-08,community_highlights,True,True
90769,10066,2024-07-07,weekly_digest,False,False
90770,10066,2024-07-07,weekly_digest,False,False
90771,10066,2024-09-08,weekly_digest,False,False
90772,10066,2024-06-02,monthly_roundup,True,False
90773,10066,2024-07-07,weekly_digest,False,False
90774,10066,2024-06-30,monthly_roundup,False,False
90775,10066,2024-11-10,weekly_digest,True,True
90776,10067,2024-09-08,announcement,True,False
90777,10067,2024-09-15,product_update,True,False
90778,10067,2024-07-21,monthly_roundup,False,False
90779,10067,2024-06-16,weekly_digest,True,False
90780,10067,2024-01-21,weekly_digest,False,False
90781,10067,2024-09-01,monthly_roundup,False,False
90782,10067,2024-12-01,product_update,False,True
90783,10067,2024-09-08,weekly_digest,False,True
90784,10067,2024-09-15,announcement,True,False
90785,10067,2024-04-21,community_highlights,False,False
90786,10067,2024-12-08,weekly_digest,False,True
90787,10067,2024-02-04,weekly_digest,False,False
90788,10067,2024-09-08,weekly_digest,False,False
90789,10068,2024-03-31,weekly_digest,False,False
90790,10068,2024-12-15,product_update,True,False
90791,10068,2024-12-22,announcement,False,False
90792,10068,2024-12-22,weekly_digest,False,False
90793,10068,2024-03-10,community_highlights,False,False
90794,10068,2024-12-01,monthly_roundup,False,False
90795,10068,2024-08-04,product_update,False,False
90796,10068,2024-02-25,weekly_digest,True,False
90797,10068,2024-09-22,weekly_digest,False,False
90798,10068,2024-12-01,announcement,True,False
90799,10068,2024-06-02,weekly_digest,True,False
90800,10068,2024-06-30,weekly_digest,False,False
90801,10068,2024-03-10,announcement,False,False
90802,10068,2024-03-31,monthly_roundup,False,False
90803,10068,2024-06-09,community_highlights,True,False
90804,10069,2024-04-28,product_update,False,False
90805,10069,2024-09-08,product_update,False,False
90806,10069,2024-01-14,weekly_digest,False,False
90807,10069,2024-03-31,announcement,False,False
90808,10069,2024-01-14,announcement,False,False
90809,10069,2024-06-02,weekly_digest,True,True
90810,10069,2024-07-14,weekly_digest,False,False
90811,10069,2024-01-14,community_highlights,True,False
90812,10069,2024-09-15,weekly_digest,False,False
90813,10069,2024-07-28,product_update,True,False
90814,10069,2024-12-22,weekly_digest,False,False
90815,10070,2024-12-29,product_update,False,False
90816,10070,2024-01-07,monthly_roundup,True,True
90817,10070,2024-06-30,weekly_digest,True,False
90818,10070,2024-03-03,weekly_digest,True,True
90819,10070,2024-09-15,announcement,False,False
90820,10070,2024-03-10,community_highlights,True,False
90821,10070,2024-02-18,announcement,False,False
90822,10070,2024-04-14,weekly_digest,True,False
90823,10070,2024-06-02,announcement,True,True
90824,10070,2024-12-01,monthly_roundup,False,False
90825,10071,2024-01-21,announcement,False,False
90826,10071,2024-11-24,weekly_digest,True,False
90827,10071,2024-04-07,monthly_roundup,True,True
90828,10071,2024-06-16,weekly_digest,True,False
90829,10071,2024-11-17,announcement,True,False
90830,10071,2024-07-07,weekly_digest,False,False
90831,10071,2024-10-13,announcement,False,False
90832,10071,2024-11-17,monthly_roundup,True,False
90833,10071,2024-11-24,weekly_digest,True,True
90834,10071,2024-04-14,announcement,True,False
90835,10071,2024-04-07,weekly_digest,False,False
90836,10071,2024-04-28,product_update,False,False
90837,10071,2024-01-14,product_update,True,False
90838,10071,2024-04-28,weekly_digest,False,True
90839,10072,2024-01-14,monthly_roundup,False,False
90840,10072,2024-12-15,monthly_roundup,False,False
90841,10072,2024-02-18,weekly_digest,False,False
90842,10072,2024-04-28,announcement,False,False
90843,10072,2024-04-14,community_highlights,False,False
90844,10072,2024-12-08,weekly_digest,False,False
90845,10072,2024-12-15,weekly_digest,True,True
90846,10072,2024-04-07,monthly_roundup,True,False
90847,10073,2024-06-30,weekly_digest,True,False
90848,10073,2024-10-27,monthly_roundup,False,False
90849,10073,2024-06-23,product_update,True,False
90850,10073,2024-08-04,product_update,False,False
90851,10073,2024-02-11,weekly_digest,False,False
90852,10073,2024-11-24,weekly_digest,True,False
90853,10073,2024-11-24,product_update,False,False
90854,10073,2024-05-19,weekly_digest,False,True
90855,10073,2024-03-24,monthly_roundup,False,False
90856,10073,2024-07-21,announcement,False,False
90857,10073,2024-04-21,weekly_digest,False,True
90858,10074,2024-11-17,monthly_roundup,True,False
90859,10074,2024-04-28,announcement,False,False
90860,10074,2024-01-28,weekly_digest,False,False
90861,10074,2024-03-03,weekly_digest,False,False
90862,10074,2024-07-28,product_update,False,False
90863,10074,2024-02-18,announcement,True,False
90864,10074,2024-11-17,announcement,False,False
90865,10074,2024-08-18,monthly_roundup,True,True
90866,10074,2024-03-17,announcement,False,False
90867,10075,2024-03-31,monthly_roundup,True,False
90868,10075,2024-02-18,monthly_roundup,False,False
90869,10075,2024-06-09,community_highlights,False,True
90870,10075,2024-04-14,weekly_digest,False,False
90871,10075,2024-06-09,monthly_roundup,False,True
90872,10075,2024-08-04,announcement,True,False
90873,10075,2024-11-10,weekly_digest,False,False
90874,10075,2024-09-08,product_update,True,False
90875,10075,2024-10-06,weekly_digest,False,False
90876,10075,2024-12-08,product_update,False,False
90877,10075,2024-06-30,weekly_digest,False,False
90878,10075,2024-02-18,weekly_digest,True,True
90879,10076,2024-07-14,monthly_roundup,True,True
90880,10076,2024-01-07,community_highlights,True,True
90881,10076,2024-05-19,product_update,True,False
90882,10076,2024-01-28,product_update,False,True
90883,10076,2024-11-17,monthly_roundup,False,False
90884,10076,2024-03-31,product_update,False,False
90885,10076,2024-06-16,weekly_digest,False,False
90886,10076,2024-12-15,monthly_roundup,True,False
90887,10076,2024-02-18,announcement,True,False
90888,10076,2024-07-21,community_highlights,True,False
90889,10076,2024-12-08,weekly_digest,True,False
90890,10076,2024-09-22,product_update,True,False
90891,10076,2024-06-23,product_update,False,False
90892,10076,2024-07-28,announcement,False,False
90893,10077,2024-02-04,monthly_roundup,True,False
90894,10077,2024-08-25,announcement,True,False
90895,10077,2024-09-29,weekly_digest,False,True
90896,10077,2024-03-17,announcement,False,False
90897,10077,2024-10-13,announcement,False,False
90898,10077,2024-03-10,monthly_roundup,False,False
90899,10077,2024-02-18,product_update,True,False
90900,10077,2024-08-11,monthly_roundup,True,True
90901,10077,2024-04-07,product_update,False,False
90902,10078,2024-04-07,announcement,True,False
90903,10078,2024-05-26,monthly_roundup,False,False
90904,10078,2024-06-09,announcement,True,False
90905,10078,2024-04-14,community_highlights,True,False
90906,10078,2024-06-09,product_update,True,False
90907,10078,2024-09-22,announcement,True,False
