session_id,person_id,timestamp,duration_seconds,page_views,campaign_id,source,device,country
1000381,10025,2024-01-17 11:00:00,76,5,1036,social,desktop,SG
1000382,10025,2024-10-01 08:00:00,398,4,1030,direct,mobile,CA
1000383,10025,2024-06-13 16:00:00,317,3,1044,organic,desktop,US
1000384,10025,2024-08-08 05:00:00,171,7,1008,organic,mobile,AU
1000385,10025,2024-01-28 12:00:00,88,7,1017,social,desktop,US
1000386,10025,2024-02-14 11:00:00,170,2,1019,referral,desktop,FR
1000387,10025,2024-12-17 23:00:00,236,4,1046,referral,desktop,DE
1000388,10026,2024-11-18 21:00:00,103,7,1010,referral,mobile,DE
1000389,10026,2024-03-11 05:00:00,26,5,1008,referral,tablet,IN
1000390,10026,2024-08-22 21:00:00,68,6,1025,email,desktop,IN
1000391,10026,2024-06-20 09:00:00,82,3,1004,organic,mobile,US
1000392,10026,2024-09-23 15:00:00,1522,4,1048,organic,mobile,IN
1000393,10026,2024-02-05 17:00:00,49,5,1006,direct,mobile,BR
1000394,10026,2024-12-23 01:00:00,548,5,1043,social,desktop,US
1000395,10026,2024-04-26 09:00:00,10,5,1023,direct,mobile,US
1000396,10026,2024-05-04 22:00:00,750,5,1010,direct,mobile,US
1000397,10026,2024-12-23 09:00:00,89,7,1013,organic,mobile,DE
1000398,10026,2024-11-04 00:00:00,263,6,1015,social,desktop,CA
1000399,10026,2024-03-29 05:00:00,97,4,1021,referral,desktop,CA
1000400,10026,2024-10-11 00:00:00,53,3,1001,paid,desktop,CA
1000401,10026,2024-10-25 12:00:00,74,3,1037,social,desktop,US
1000402,10026,2024-08-19 23:00:00,583,7,1049,organic,desktop,GB
1000403,10027,2024-03-14 03:00:00,328,7,1041,organic,mobile,US
1000404,10027,2024-02-08 23:00:00,21,4,1019,organic,mobile,US
1000405,10027,2024-08-20 04:00:00,813,7,1027,organic,mobile,US
1000406,10027,2024-02-21 12:00:00,81,7,1045,organic,mobile,US
1000407,10027,2024-03-11 01:00:00,45,6,1010,referral,mobile,US
1000408,10027,2024-07-16 22:00:00,114,7,1013,paid,desktop,US
1000409,10027,2024-07-01 16:00:00,49,2,1032,paid,desktop,US
1000410,10027,2024-12-16 20:00:00,382,4,1007,direct,mobile,GB
1000411,10027,2024-12-17 18:00:00,221,7,1044,organic,desktop,CA
1000412,10027,2024-03-20 14:00:00,281,1,1026,referral,desktop,CA
1000413,10027,2024-10-30 19:00:00,610,6,1001,referral,desktop,US
1000414,10027,2024-08-13 06:00:00,183,7,1035,organic,mobile,SG
1000415,10027,2024-10-12 01:00:00,395,6,1032,social,tablet,AU
1000416,10027,2024-01-11 13:00:00,392,8,1025,paid,desktop,GB
1000417,10027,2024-03-21 03:00:00,224,6,1043,social,tablet,FR
1000418,10027,2024-06-24 19:00:00,127,4,1024,organic,desktop,CA
1000419,10028,2024-05-26 16:00:00,99,4,1003,organic,desktop,DE
1000420,10028,2024-01-25 07:00:00,525,8,1020,organic,mobile,IN
1000421,10028,2024-11-24 13:00:00,1024,7,1016,social,mobile,US
1000422,10028,2024-03-22 12:00:00,177,3,1015,referral,mobile,FR
1000423,10028,2024-10-16 14:00:00,68,6,1035,paid,tablet,US
1000424,10028,2024-04-23 17:00:00,171,2,1046,referral,mobile,US
1000425,10028,2024-10-22 11:00:00,34,9,1024,direct,desktop,US
1000426,10028,2024-10-23 22:00:00,444,4,1022,organic,desktop,US
1000427,10028,2024-06-07 07:00:00,218,4,1049,referral,desktop,GB
1000428,10028,2024-01-26 02:00:00,142,2,1026,direct,mobile,DE
1000429,10028,2024-12-27 05:00:00,392,3,1001,direct,desktop,US
1000430,10028,2024-03-04 19:00:00,39,1,1046,paid,desktop,US
1000431,10028,2024-09-02 15:00:00,95,2,1020,organic,desktop,IN
1000432,10028,2024-06-03 19:00:00,91,5,1019,organic,desktop,US
1000433,10028,2024-04-01 06:00:00,1213,6,1000,organic,mobile,IN
1000434,10029,2024-07-18 04:00:00,14,3,1000,direct,desktop,GB
1000435,10029,2024-08-03 04:00:00,37,2,1029,organic,mobile,US
1000436,10029,2024-08-21 10:00:00,512,10,1020,referral,mobile,IN
1000437,10029,2024-10-11 02:00:00,49,6,1031,paid,desktop,GB
1000438,10029,2024-07-12 19:00:00,114,4,1048,referral,desktop,US
1000439,10029,2024-11-22 15:00:00,240,1,1021,direct,mobile,DE
1000440,10029,2024-01-21 13:00:00,10,11,1001,organic,mobile,AU
1000441,10029,2024-06-23 00:00:00,53,4,1007,social,desktop,BR
1000442,10029,2024-08-03 00:00:00,83,8,1034,referral,desktop,CA
1000443,10029,2024-01-11 16:00:00,168,2,1009,social,desktop,IN
1000444,10029,2024-10-23 06:00:00,41,4,1036,referral,desktop,CA
1000445,10029,2024-01-01 16:00:00,143,4,1042,organic,desktop,DE
1000446,10030,2024-10-01 12:00:00,421,7,1049,organic,desktop,BR
1000447,10030,2024-12-06 23:00:00,52,6,1017,referral,mobile,US
1000448,10030,2024-02-03 17:00:00,510,3,1021,organic,desktop,US
1000449,10030,2024-10-12 08:00:00,1519,3,1036,organic,mobile,AU
1000450,10030,2024-09-25 08:00:00,87,5,1035,organic,desktop,CA
1000451,10030,2024-07-16 11:00:00,339,3,1025,referral,desktop,US
1000452,10030,2024-12-20 22:00:00,91,5,1028,organic,desktop,DE
1000453,10030,2024-03-30 23:00:00,320,6,1025,organic,desktop,AU
1000454,10030,2024-09-15 00:00:00,52,5,1042,referral,mobile,IN
1000455,10030,2024-04-09 01:00:00,2513,2,1001,direct,desktop,US
1000456,10030,2024-02-05 23:00:00,87,8,1021,referral,desktop,AU
1000457,10030,2024-08-12 07:00:00,645,1,1042,paid,mobile,GB
1000458,10030,2024-10-27 09:00:00,48,1,1007,email,desktop,GB
1000459,10030,2024-02-07 20:00:00,521,2,1038,referral,desktop,FR
1000460,10030,2024-10-17 11:00:00,105,1,1030,paid,desktop,CA
1000461,10030,2024-07-25 16:00:00,331,4,1007,referral,desktop,DE
1000462,10031,2024-12-06 09:00:00,221,8,1001,organic,mobile,IN
1000463,10031,2024-03-11 19:00:00,246,4,1021,referral,mobile,US
1000464,10031,2024-05-03 15:00:00,234,6,1011,referral,mobile,US
1000465,10031,2024-07-06 03:00:00,442,7,1018,referral,desktop,CA
1000466,10031,2024-08-05 07:00:00,466,5,1033,paid,mobile,US
1000467,10031,2024-05-26 10:00:00,184,4,1024,email,tablet,GB
1000468,10031,2024-07-27 15:00:00,315,4,1022,organic,desktop,DE
1000469,10031,2024-09-20 19:00:00,202,5,1042,organic,desktop,DE
1000470,10031,2024-02-04 17:00:00,144,5,1046,direct,mobile,FR
1000471,10031,2024-05-29 21:00:00,230,5,1021,organic,mobile,GB
1000472,10031,2024-04-01 21:00:00,139,6,1026,organic,mobile,US
1000473,10031,2024-04-26 07:00:00,34,3,1022,referral,desktop,US
1000474,10031,2024-07-05 11:00:00,535,2,1049,referral,mobile,US
1000475,10031,2024-06-19 03:00:00,92,4,1044,organic,mobile,CA
1000476,10031,2024-03-15 17:00:00,356,2,1022,referral,mobile,DE
1000477,10031,2024-12-01 20:00:00,926,5,1019,organic,mobile,DE
1000478,10031,2024-01-25 05:00:00,733,2,1039,paid,mobile,DE
1000479,10031,2024-06-23 11:00:00,14,2,1019,organic,desktop,US
1000480,10032,2024-04-07 00:00:00,1024,7,1047,organic,desktop,US
1000481,10032,2024-01-19 00:00:00,53,5,1006,organic,mobile,CA
1000482,10032,2024-03-27 05:00:00,241,7,1048,social,desktop,IN
1000483,10032,2024-11-23 11:00:00,11,9,1028,direct,mobile,GB
1000484,10032,2024-11-06 06:00:00,16,3,1046,organic,mobile,US
1000485,10032,2024-01-02 21:00:00,71,5,1034,referral,tablet,CA
1000486,10032,2024-11-02 05:00:00,120,2,1002,paid,desktop,BR
1000487,10032,2024-02-02 13:00:00,230,5,1015,organic,desktop,GB
1000488,10032,2024-02-13 15:00:00,33,4,1004,referral,desktop,JP
1000489,10032,2024-03-21 11:00:00,541,4,1040,referral,desktop,AU
1000490,10032,2024-10-26 12:00:00,3600,8,1021,organic,mobile,FR
1000491,10032,2024-12-18 12:00:00,198,5,1007,referral,desktop,IN
1000492,10032,2024-01-07 12:00:00,177,4,1025,organic,mobile,AU
1000493,10032,2024-07-30 03:00:00,208,9,1031,direct,desktop,US
1000494,10032,2024-12-26 10:00:00,96,4,1015,organic,mobile,BR
1000495,10032,2024-04-25 22:00:00,57,3,1021,organic,mobile,CA
1000496,10032,2024-04-06 07:00:00,212,5,1040,paid,mobile,GB
1000497,10033,2024-08-05 02:00:00,1125,11,1037,organic,tablet,DE
1000498,10033,2024-11-26 15:00:00,168,6,1045,organic,mobile,IN
1000499,10033,2024-05-30 06:00:00,172,8,1027,direct,tablet,GB
1000500,10033,2024-08-01 20:00:00,147,9,1036,direct,desktop,US
1000501,10033,2024-02-29 19:00:00,218,3,1009,organic,mobile,US
1000502,10033,2024-09-19 19:00:00,19,9,1032,organic,desktop,US
1000503,10033,2024-09-17 13:00:00,244,5,1040,organic,mobile,JP
1000504,10033,2024-01-29 15:00:00,201,8,1012,organic,desktop,GB
1000505,10033,2024-08-04 22:00:00,18,5,1044,organic,desktop,US
1000506,10034,2024-08-10 20:00:00,109,3,1039,social,mobile,AU
1000507,10034,2024-05-21 14:00:00,58,10,1016,organic,desktop,US
1000508,10034,2024-03-23 19:00:00,30,6,1008,organic,desktop,DE
1000509,10034,2024-03-24 04:00:00,45,6,1045,direct,desktop,FR
1000510,10034,2024-11-04 05:00:00,131,4,1004,referral,desktop,AU
1000511,10034,2024-01-17 19:00:00,162,4,1032,paid,desktop,US
1000512,10034,2024-09-06 07:00:00,176,11,1030,organic,desktop,US
1000513,10034,2024-10-30 10:00:00,35,3,1002,organic,mobile,GB
1000514,10034,2024-11-15 20:00:00,55,4,1016,organic,desktop,FR
1000515,10034,2024-01-13 00:00:00,155,7,1012,referral,mobile,GB
1000516,10034,2024-01-07 21:00:00,2547,4,1028,social,desktop,CA
1000517,10034,2024-01-01 00:00:00,261,4,1034,email,mobile,DE
1000518,10034,2024-02-19 00:00:00,10,3,1039,social,mobile,CA
1000519,10034,2024-10-24 01:00:00,256,5,1037,organic,desktop,GB
1000520,10034,2024-06-18 04:00:00,27,10,1046,email,desktop,GB
1000521,10034,2024-07-05 01:00:00,488,0,1048,organic,mobile,IN
1000522,10034,2024-02-06 12:00:00,132,5,1036,social,desktop,DE
1000523,10035,2024-06-26 11:00:00,82,3,1027,direct,mobile,FR
1000524,10035,2024-10-16 03:00:00,95,7,1027,social,mobile,US
1000525,10035,2024-01-05 23:00:00,61,5,1043,organic,desktop,US
1000526,10035,2024-06-21 00:00:00,58,8,1021,paid,desktop,US
1000527,10035,2024-10-09 13:00:00,53,1,1037,organic,desktop,DE
1000528,10035,2024-07-04 10:00:00,132,5,1043,paid,desktop,US
1000529,10035,2024-06-03 20:00:00,40,6,1008,direct,mobile,AU
1000530,10035,2024-06-19 00:00:00,144,4,1031,direct,desktop,US
1000531,10035,2024-01-27 19:00:00,182,2,1040,email,desktop,US
1000532,10035,2024-02-21 14:00:00,91,5,1005,organic,desktop,IN
1000533,10035,2024-02-28 16:00:00,221,3,1030,organic,mobile,US
1000534,10035,2024-09-16 19:00:00,104,1,1012,organic,mobile,US
1000535,10035,2024-01-13 19:00:00,74,5,1006,direct,desktop,DE
1000536,10036,2024-10-27 10:00:00,45,5,1033,referral,mobile,US
1000537,10036,2024-02-29 21:00:00,315,4,1030,social,mobile,IN
1000538,10036,2024-04-07 03:00:00,225,3,1028,direct,desktop,US
1000539,10036,2024-08-20 17:00:00,42,4,1017,organic,mobile,US
1000540,10036,2024-04-12 05:00:00,351,4,1034,paid,desktop,JP
1000541,10036,2024-01-15 01:00:00,54,2,1010,social,desktop,US
1000542,10036,2024-12-26 10:00:00,55,6,1007,organic,mobile,AU
1000543,10036,2024-12-04 14:00:00,102,2,1019,paid,mobile,US
1000544,10036,2024-11-12 19:00:00,346,3,1037,organic,desktop,US
1000545,10036,2024-01-24 18:00:00,39,4,1029,organic,desktop,US
1000546,10037,2024-05-20 07:00:00,103,5,1040,paid,mobile,US
1000547,10037,2024-06-17 16:00:00,97,5,1021,organic,desktop,FR
1000548,10037,2024-12-05 08:00:00,573,9,1008,referral,tablet,US
1000549,10037,2024-03-18 18:00:00,701,6,1035,organic,mobile,DE
1000550,10037,2024-12-23 17:00:00,354,4,1039,direct,desktop,US
1000551,10037,2024-07-31 11:00:00,469,8,1029,organic,desktop,US
1000552,10037,2024-09-05 16:00:00,36,4,1004,organic,tablet,JP
1000553,10037,2024-11-10 03:00:00,10,3,1003,referral,desktop,US
1000554,10037,2024-10-08 20:00:00,210,3,1004,paid,desktop,IN
1000555,10037,2024-03-02 16:00:00,13,10,1048,email,desktop,DE
1000556,10037,2024-11-15 12:00:00,120,4,1024,referral,desktop,US
1000557,10037,2024-05-04 04:00:00,345,10,1031,organic,mobile,US
1000558,10037,2024-09-19 14:00:00,36,7,1046,organic,mobile,DE
1000559,10037,2024-06-25 04:00:00,372,3,1004,organic,mobile,CA
1000560,10037,2024-01-28 06:00:00,22,5,1049,organic,desktop,IN
1000561,10038,2024-03-13 21:00:00,872,2,1014,organic,desktop,US
1000562,10038,2024-05-26 16:00:00,157,6,1026,paid,desktop,FR
1000563,10038,2024-05-14 11:00:00,277,8,1004,email,mobile,AU
1000564,10038,2024-09-12 06:00:00,117,6,1032,referral,desktop,US
1000565,10038,2024-09-27 12:00:00,505,7,1032,social,desktop,CA
1000566,10038,2024-01-03 13:00:00,10,7,1007,organic,desktop,GB
1000567,10038,2024-10-28 20:00:00,239,4,1005,email,mobile,DE
1000568,10038,2024-01-03 03:00:00,1110,1,1024,organic,mobile,IN
1000569,10038,2024-06-28 05:00:00,245,6,1009,organic,desktop,SG
1000570,10038,2024-08-08 19:00:00,48,7,1043,direct,desktop,SG
1000571,10038,2024-03-02 15:00:00,554,4,1047,organic,mobile,GB
1000572,10038,2024-03-26 14:00:00,135,8,1023,paid,desktop,US
1000573,10038,2024-11-19 23:00:00,699,8,1018,organic,desktop,IN
1000574,10038,2024-10-28 12:00:00,1148,5,1006,organic,desktop,FR
1000575,10038,2024-09-24 00:00:00,46,1,1014,direct,mobile,FR
1000576,10039,2024-10-22 22:00:00,43,4,1045,social,desktop,GB
1000577,10039,2024-07-16 19:00:00,123,5,1003,paid,mobile,GB
1000578,10039,2024-12-31 02:00:00,1403,6,1006,referral,desktop,US
1000579,10039,2024-02-16 19:00:00,27,1,1002,organic,desktop,US
1000580,10039,2024-01-18 20:00:00,191,4,1010,organic,desktop,US
1000581,10039,2024-12-21 00:00:00,205,3,1028,direct,desktop,BR
1000582,10039,2024-04-10 11:00:00,829,11,1033,paid,mobile,AU
1000583,10039,2024-11-12 21:00:00,128,7,1000,referral,desktop,US
1000584,10039,2024-04-17 18:00:00,103,5,1020,organic,desktop,GB
1000585,10039,2024-12-30 20:00:00,38,7,1023,direct,desktop,CA
1000586,10039,2024-03-17 13:00:00,88,1,1011,referral,desktop,IN
1000587,10039,2024-02-23 01:00:00,88,4,1011,organic,tablet,FR
1000588,10039,2024-06-07 07:00:00,1617,6,1036,referral,desktop,CA
1000589,10039,2024-09-19 12:00:00,747,6,1014,organic,desktop,US
1000590,10040,2024-11-09 11:00:00,95,5,1000,paid,desktop,US
1000591,10040,2024-03-03 18:00:00,286,2,1029,referral,desktop,US
1000592,10040,2024-03-01 04:00:00,149,6,1008,social,desktop,CA
1000593,10040,2024-04-28 19:00:00,43,2,1031,direct,mobile,IN
1000594,10040,2024-05-27 11:00:00,76,6,1035,paid,desktop,US
1000595,10040,2024-04-03 17:00:00,68,6,1041,social,desktop,US
1000596,10040,2024-08-08 08:00:00,25,3,1049,referral,mobile,GB
1000597,10040,2024-01-15 15:00:00,15,7,1011,social,desktop,GB
1000598,10040,2024-07-12 08:00:00,816,7,1048,email,desktop,US
1000599,10040,2024-03-03 10:00:00,83,6,1003,organic,desktop,US
1000600,10040,2024-03-19 13:00:00,32,5,1022,referral,mobile,US
1000601,10040,2024-12-07 04:00:00,304,4,1023,organic,desktop,FR
1000602,10040,2024-12-29 02:00:00,478,4,1029,organic,desktop,JP
1000603,10040,2024-12-16 02:00:00,57,4,1044,direct,mobile,BR
1000604,10040,2024-04-09 08:00:00,406,4,1045,social,desktop,US
1000605,10040,2024-05-29 09:00:00,78,6,1026,referral,desktop,BR
1000606,10040,2024-07-01 08:00:00,248,6,1049,direct,desktop,GB
1000607,10040,2024-11-11 15:00:00,680,3,1003,organic,desktop,DE
1000608,10040,2024-04-03 05:00:00,428,6,1000,social,desktop,CA
1000609,10040,2024-12-03 06:00:00,351,0,1013,organic,mobile,US
1000610,10040,2024-01-27 20:00:00,374,6,1039,referral,mobile,US
1000611,10040,2024-04-08 15:00:00,59,2,1035,referral,desktop,GB
1000612,10040,2024-09-17 18:00:00,393,4,1007,social,mobile,GB
1000613,10040,2024-08-11 09:00:00,91,5,1034,organic,desktop,BR
1000614,10041,2024-02-18 23:00:00,51,5,1017,referral,mobile,US
1000615,10041,2024-04-22 03:00:00,131,3,1036,organic,desktop,DE
1000616,10041,2024-06-10 17:00:00,205,5,1028,direct,desktop,FR
1000617,10041,2024-02-21 08:00:00,24,6,1004,referral,desktop,DE
1000618,10041,2024-12-19 06:00:00,14,7,1004,organic,mobile,IN
1000619,10041,2024-09-03 10:00:00,139,2,1033,organic,mobile,CA
1000620,10041,2024-05-16 23:00:00,37,6,1000,organic,desktop,US
1000621,10041,2024-11-24 18:00:00,150,2,1016,referral,desktop,CA
1000622,10041,2024-01-13 16:00:00,352,4,1009,referral,mobile,US
1000623,10041,2024-07-10 21:00:00,75,5,1032,referral,desktop,FR
1000624,10041,2024-05-29 14:00:00,164,5,1004,organic,desktop,US
1000625,10041,2024-10-13 08:00:00,146,4,1010,organic,mobile,US
1000626,10041,2024-09-23 10:00:00,580,5,1025,referral,desktop,US
1000627,10041,2024-06-28 02:00:00,275,7,1002,organic,desktop,US
1000628,10041,2024-10-06 09:00:00,13,10,1049,direct,desktop,IN
1000629,10041,2024-06-23 17:00:00,72,0,1046,paid,desktop,FR
1000630,10041,2024-01-04 22:00:00,48,2,1004,paid,mobile,US
1000631,10041,2024-08-18 20:00:00,213,3,1009,referral,mobile,FR
1000632,10041,2024-12-04 08:00:00,378,3,1036,organic,desktop,GB
1000633,10041,2024-11-08 07:00:00,41,8,1030,referral,mobile,US
1000634,10041,2024-06-06 20:00:00,129,4,1003,organic,desktop,CA
1000635,10041,2024-06-13 16:00:00,62,7,1015,organic,desktop,CA
1000636,10041,2024-11-02 00:00:00,41,1,1028,social,desktop,US
1000637,10041,2024-11-07 21:00:00,382,4,1044,paid,mobile,US
1000638,10041,2024-08-30 07:00:00,72,8,1004,referral,desktop,JP
1000639,10042,2024-03-25 14:00:00,43,6,1002,social,mobile,DE
1000640,10042,2024-03-26 17:00:00,2601,3,1014,referral,mobile,US
1000641,10042,2024-04-27 07:00:00,63,2,1011,organic,mobile,US
1000642,10042,2024-11-20 10:00:00,526,7,1030,referral,desktop,GB
1000643,10042,2024-09-12 02:00:00,60,8,1025,direct,desktop,US
1000644,10042,2024-03-29 06:00:00,697,7,1012,referral,desktop,AU
1000645,10042,2024-10-04 15:00:00,162,3,1043,organic,desktop,AU
1000646,10042,2024-05-21 21:00:00,99,3,1023,social,desktop,FR
1000647,10042,2024-09-15 23:00:00,329,4,1044,direct,desktop,AU
1000648,10042,2024-05-01 12:00:00,36,12,1040,social,mobile,US
1000649,10042,2024-08-25 01:00:00,934,5,1029,paid,mobile,US
1000650,10042,2024-02-17 11:00:00,132,4,1043,organic,tablet,US
1000651,10042,2024-02-04 11:00:00,380,7,1047,referral,desktop,US
1000652,10042,2024-12-09 10:00:00,172,9,1028,organic,mobile,US
1000653,10042,2024-07-12 21:00:00,177,3,1043,organic,desktop,CA
1000654,10042,2024-12-24 10:00:00,163,3,1013,referral,desktop,US
1000655,10042,2024-05-20 08:00:00,124,3,1005,social,desktop,US
1000656,10042,2024-12-22 12:00:00,399,3,1024,social,desktop,DE
1000657,10042,2024-06-03 05:00:00,105,4,1007,paid,mobile,GB
1000658,10042,2024-07-09 13:00:00,447,7,1004,organic,desktop,CA
1000659,10043,2024-05-08 02:00:00,292,4,1018,organic,desktop,US
1000660,10043,2024-05-11 05:00:00,1776,12,1019,direct,desktop,US
1000661,10043,2024-09-19 17:00:00,40,2,1016,referral,desktop,GB
1000662,10043,2024-09-12 23:00:00,424,5,1001,direct,desktop,BR
1000663,10043,2024-02-15 02:00:00,17,5,1025,organic,mobile,IN
1000664,10043,2024-04-09 21:00:00,76,5,1005,referral,mobile,CA
1000665,10043,2024-02-03 05:00:00,60,5,1035,direct,desktop,DE
1000666,10043,2024-07-13 13:00:00,668,0,1002,referral,mobile,AU
1000667,10043,2024-10-08 21:00:00,220,7,1016,referral,desktop,US
1000668,10043,2024-05-16 07:00:00,1055,4,1027,direct,desktop,GB
1000669,10043,2024-08-15 08:00:00,49,4,1033,organic,mobile,GB
1000670,10043,2024-02-08 10:00:00,169,3,1048,referral,desktop,FR
1000671,10043,2024-11-18 08:00:00,200,6,1024,direct,tablet,FR
1000672,10043,2024-05-04 19:00:00,112,6,1027,referral,mobile,US
1000673,10043,2024-09-02 16:00:00,399,3,1006,organic,desktop,IN
1000674,10043,2024-05-10 02:00:00,65,6,1044,referral,mobile,US
1000675,10043,2024-07-26 10:00:00,284,5,1025,paid,tablet,IN
1000676,10043,2024-07-26 20:00:00,52,6,1016,direct,desktop,US
1000677,10043,2024-08-13 18:00:00,65,3,1012,direct,mobile,DE
1000678,10044,2024-12-06 12:00:00,613,5,1008,organic,desktop,AU
1000679,10044,2024-12-29 04:00:00,165,10,1001,referral,desktop,AU
1000680,10044,2024-12-08 01:00:00,273,4,1040,email,desktop,US
1000681,10044,2024-06-01 11:00:00,10,1,1005,referral,mobile,IN
1000682,10044,2024-11-02 15:00:00,267,4,1023,referral,desktop,US
1000683,10044,2024-05-03 16:00:00,306,9,1038,email,desktop,DE
1000684,10044,2024-04-06 21:00:00,227,6,1012,paid,mobile,GB
1000685,10044,2024-04-19 02:00:00,44,5,1016,paid,desktop,US
1000686,10044,2024-02-02 14:00:00,1183,6,1038,referral,desktop,CA
1000687,10044,2024-06-30 00:00:00,15,6,1010,organic,desktop,AU
1000688,10044,2024-08-28 15:00:00,478,3,1046,organic,desktop,GB
1000689,10044,2024-09-07 19:00:00,683,5,1013,organic,mobile,AU
1000690,10044,2024-04-20 04:00:00,27,7,1025,paid,desktop,US
1000691,10044,2024-04-01 23:00:00,271,3,1029,direct,mobile,GB
1000692,10044,2024-12-27 08:00:00,12,9,1042,direct,desktop,FR
1000693,10044,2024-02-10 03:00:00,81,6,1004,referral,desktop,GB
1000694,10045,2024-07-12 02:00:00,88,8,1030,social,desktop,US
1000695,10045,2024-07-10 10:00:00,109,5,1010,referral,desktop,US
1000696,10045,2024-05-24 05:00:00,46,3,1013,organic,desktop,US
1000697,10045,2024-08-29 08:00:00,371,5,1021,referral,desktop,JP
1000698,10045,2024-09-16 01:00:00,95,5,1035,direct,desktop,DE
1000699,10045,2024-05-09 14:00:00,985,3,1021,email,desktop,BR
1000700,10045,2024-09-10 18:00:00,26,4,1026,direct,desktop,US
1000701,10045,2024-03-05 09:00:00,437,5,1006,referral,desktop,US
1000702,10045,2024-10-06 15:00:00,55,4,1047,direct,desktop,GB
1000703,10045,2024-10-03 09:00:00,1904,7,1017,social,desktop,US
1000704,10045,2024-04-28 05:00:00,149,6,1033,paid,desktop,GB
1000705,10045,2024-02-18 06:00:00,155,6,1031,referral,desktop,US
1000706,10046,2024-06-28 06:00:00,2144,2,1040,referral,desktop,SG
1000707,10046,2024-02-10 04:00:00,1432,2,1030,email,tablet,BR
1000708,10046,2024-05-20 22:00:00,17,4,1015,direct,mobile,US
1000709,10046,2024-12-03 19:00:00,88,5,1038,organic,mobile,AU
1000710,10046,2024-04-23 13:00:00,228,3,1003,paid,mobile,GB
1000711,10046,2024-01-09 09:00:00,48,6,1005,direct,desktop,US
1000712,10046,2024-02-12 13:00:00,82,3,1040,email,desktop,FR
1000713,10046,2024-05-31 15:00:00,132,2,1010,referral,desktop,GB
1000714,10046,2024-01-22 15:00:00,252,2,1032,direct,desktop,BR
1000715,10046,2024-06-13 03:00:00,24,8,1024,referral,desktop,DE
