ticket_id,person_id,company_id,created_at,resolved_at,priority,category,campaign_id
70319,10096,5186,2024-04-01 06:00:00,2024-05-13 08:00:00,medium,feature_request,1023
70320,10097,5018,2024-05-24 12:00:00,2024-02-17 16:00:00,medium,bug,1003
70321,10097,5116,2024-09-26 19:00:00,2024-11-10 23:00:00,medium,performance,1020
70322,10097,5112,2024-09-05 04:00:00,2024-11-12 10:00:00,low,feature_request,1037
70323,10098,5141,2024-09-23 14:00:00,2024-01-11 20:00:00,critical,integration,1017
70324,10098,5188,2024-03-27 21:00:00,2024-12-04 22:00:00,high,bug,1014
70325,10098,5072,2024-07-01 01:00:00,2024-02-21 15:00:00,medium,bug,1004
70326,10098,5021,2024-10-08 14:00:00,2024-07-15 12:00:00,medium,billing,1049
70327,10099,5130,2024-07-01 22:00:00,2024-10-05 18:00:00,critical,billing,1028
70328,10099,5033,2024-11-11 12:00:00,2024-10-19 20:00:00,medium,feature_request,1022
70329,10099,5124,2024-07-27 04:00:00,2024-11-30 05:00:00,low,account,1046
70330,10099,5037,2024-05-27 04:00:00,2024-11-17 17:00:00,low,account,1003
70331,10099,5035,2024-01-18 18:00:00,2024-11-29 16:00:00,high,billing,1000
70332,10099,5167,2024-09-12 00:00:00,2024-11-24 09:00:00,medium,feature_request,1044
70333,10099,5048,2024-06-09 20:00:00,2024-07-01 23:00:00,low,feature_request,1029
70334,10100,5088,2024-11-28 07:00:00,2024-05-11 13:00:00,low,security,1032
70335,10100,5069,2024-11-21 12:00:00,2024-01-14 02:00:00,high,account,1044
70336,10100,5015,2024-01-07 15:00:00,2024-07-23 12:00:00,high,bug,1041
70337,10100,5144,2024-06-18 10:00:00,2024-05-01 11:00:00,medium,bug,1030
70338,10101,5073,2024-03-30 14:00:00,2024-06-01 15:00:00,medium,feature_request,1017
70339,10101,5022,2024-04-13 00:00:00,2024-06-04 13:00:00,high,feature_request,1042
70340,10101,5027,2024-05-07 01:00:00,2024-10-12 11:00:00,low,bug,1025
70341,10101,5154,2024-09-08 13:00:00,2024-02-13 14:00:00,medium,bug,1039
70342,10101,5066,2024-01-24 11:00:00,2024-10-04 19:00:00,low,how_to,1013
70343,10102,5072,2024-10-22 09:00:00,2024-05-12 01:00:00,high,bug,1047
70344,10102,5010,2024-05-23 13:00:00,2024-05-07 14:00:00,high,bug,1045
70345,10102,5121,2024-11-15 16:00:00,2024-11-26 02:00:00,low,feature_request,1016
70346,10103,5097,2024-07-10 23:00:00,2024-01-14 06:00:00,medium,how_to,1033
70347,10103,5108,2024-04-08 16:00:00,2024-12-03 17:00:00,low,account,1012
70348,10104,5125,2024-12-28 05:00:00,2024-06-20 08:00:00,low,feature_request,1025
70349,10104,5005,2024-03-15 06:00:00,2024-02-05 19:00:00,low,account,1017
70350,10104,5096,2024-01-11 02:00:00,2024-07-15 21:00:00,low,security,1021
70351,10104,5099,2024-04-14 01:00:00,2024-12-24 09:00:00,low,performance,1042
70352,10104,5127,2024-03-26 10:00:00,2024-12-24 04:00:00,medium,bug,1027
70353,10105,5014,2024-02-29 21:00:00,2024-07-26 11:00:00,medium,integration,1046
70354,10105,5128,2024-09-03 21:00:00,2024-07-02 20:00:00,low,bug,1021
70355,10105,5082,2024-12-28 17:00:00,2024-04-29 06:00:00,critical,feature_request,1016
70356,10105,5018,2024-01-11 13:00:00,2024-11-03 09:00:00,high,bug,1031
70357,10106,5106,2024-06-21 11:00:00,2024-10-24 16:00:00,medium,feature_request,1027
70358,10106,5198,2024-04-24 15:00:00,2024-03-01 03:00:00,high,feature_request,1040
70359,10106,5011,2024-06-24 05:00:00,2024-07-12 18:00:00,medium,how_to,1000
70360,10106,5074,2024-05-28 06:00:00,2024-02-05 03:00:00,low,account,1048
70361,10106,5046,2024-04-14 02:00:00,2024-02-04 05:00:00,low,bug,1005
70362,10107,5089,2024-10-17 01:00:00,2024-05-11 08:00:00,low,how_to,1021
70363,10107,5191,2024-11-30 21:00:00,2024-06-02 10:00:00,high,bug,1022
70364,10107,5161,2024-05-23 02:00:00,2024-05-05 12:00:00,high,bug,1016
70365,10108,5088,2024-07-28 11:00:00,2024-09-23 17:00:00,low,bug,1012
70366,10109,5048,2024-03-19 17:00:00,2024-05-22 09:00:00,medium,bug,1003
70367,10110,5038,2024-12-07 14:00:00,2024-12-31 02:00:00,low,bug,1043
70368,10110,5029,2024-05-02 12:00:00,2024-10-29 02:00:00,medium,integration,1010
70369,10110,5157,2024-03-29 04:00:00,2024-05-23 09:00:00,high,bug,1024
70370,10111,5147,2024-01-03 13:00:00,2024-04-10 19:00:00,low,feature_request,1044
70371,10111,5158,2024-03-16 13:00:00,2024-03-20 10:00:00,low,bug,1028
70372,10111,5192,2024-01-18 15:00:00,2024-05-04 12:00:00,medium,feature_request,1035
70373,10112,5113,2024-10-06 04:00:00,2024-10-08 04:00:00,low,security,1025
70374,10112,5142,2024-08-29 03:00:00,2024-03-17 23:00:00,high,security,1023
70375,10114,5111,2024-05-14 02:00:00,2024-03-08 16:00:00,low,bug,1044
70376,10114,5002,2024-12-19 17:00:00,2024-08-07 02:00:00,low,bug,1044
70377,10114,5159,2024-10-07 21:00:00,2024-07-17 11:00:00,medium,bug,1028
70378,10115,5139,2024-10-02 01:00:00,2024-08-20 19:00:00,medium,how_to,1049
70379,10115,5190,2024-04-27 02:00:00,2024-07-03 06:00:00,low,account,1036
70380,10115,5137,2024-02-21 14:00:00,2024-12-16 11:00:00,high,bug,1039
70381,10116,5065,2024-02-08 19:00:00,2024-10-20 21:00:00,medium,bug,1041
70382,10116,5026,2024-05-04 09:00:00,2024-05-08 17:00:00,low,integration,1034
70383,10116,5016,2024-06-16 23:00:00,2024-04-30 23:00:00,low,billing,1024
70384,10117,5045,2024-02-11 00:00:00,2024-08-07 14:00:00,medium,billing,1026
70385,10117,5198,2024-07-05 00:00:00,2024-03-23 10:00:00,medium,security,1007
70386,10117,5099,2024-02-03 14:00:00,2024-04-06 20:00:00,high,bug,1033
70387,10117,5086,2024-08-18 13:00:00,2024-04-10 19:00:00,critical,billing,1042
70388,10118,5170,2024-03-26 20:00:00,2024-03-05 05:00:00,low,billing,1007
70389,10118,5187,2024-11-21 03:00:00,2024-09-11 02:00:00,high,account,1009
70390,10118,5008,2024-03-15 11:00:00,2024-09-18 05:00:00,high,how_to,1025
70391,10118,5044,2024-11-05 05:00:00,2024-09-29 19:00:00,low,bug,1033
70392,10118,5059,2024-06-23 19:00:00,2024-06-15 23:00:00,medium,account,1038
70393,10119,5073,2024-07-11 05:00:00,2024-03-31 12:00:00,high,integration,1033
70394,10119,5105,2024-01-26 18:00:00,2024-01-04 18:00:00,high,integration,1024
70395,10120,5120,2024-02-25 10:00:00,2024-01-23 14:00:00,medium,performance,1001
70396,10120,5087,2024-02-11 09:00:00,2024-07-25 17:00:00,low,integration,1043
70397,10121,5053,2024-09-21 00:00:00,2024-11-16 22:00:00,medium,bug,1005
70398,10121,5072,2024-03-06 05:00:00,2024-11-26 05:00:00,low,bug,1026
70399,10121,5014,2024-01-09 08:00:00,2024-09-25 14:00:00,low,security,1006
70400,10121,5117,2024-07-01 05:00:00,2024-08-16 21:00:00,medium,billing,1013
70401,10122,5134,2024-09-11 08:00:00,2024-09-08 00:00:00,high,bug,1005
70402,10122,5032,2024-02-17 00:00:00,2024-05-07 08:00:00,low,security,1023
70403,10123,5096,2024-08-20 11:00:00,2024-07-02 18:00:00,low,account,1040
70404,10123,5129,2024-07-03 06:00:00,2024-03-27 16:00:00,low,bug,1008
70405,10123,5199,2024-02-15 07:00:00,2024-03-06 13:00:00,high,bug,1046
70406,10123,5181,2024-03-21 07:00:00,2024-10-28 15:00:00,high,bug,1011
70407,10124,5114,2024-09-18 06:00:00,2024-09-23 03:00:00,medium,account,1045
70408,10124,5121,2024-02-05 23:00:00,2024-10-09 00:00:00,low,security,1042
70409,10125,5016,2024-12-31 02:00:00,2024-11-15 10:00:00,low,integration,1019
70410,10125,5054,2024-02-10 18:00:00,2024-06-25 19:00:00,high,how_to,1032
70411,10125,5060,2024-09-17 00:00:00,2024-08-23 16:00:00,medium,how_to,1032
70412,10125,5098,2024-07-01 20:00:00,2024-05-09 17:00:00,medium,billing,1025
70413,10125,5138,2024-03-06 09:00:00,2024-09-16 02:00:00,low,bug,1000
70414,10126,5141,2024-07-17 00:00:00,2024-12-17 12:00:00,low,feature_request,1021
70415,10126,5194,2024-09-22 14:00:00,2024-11-21 09:00:00,medium,feature_request,1005
70416,10126,5130,2024-02-26 08:00:00,2024-04-09 11:00:00,low,performance,1047
70417,10126,5153,2024-01-12 21:00:00,2024-03-23 08:00:00,medium,bug,1026
70418,10127,5123,2024-04-14 16:00:00,2024-12-06 10:00:00,critical,feature_request,1014
70419,10127,5186,2024-10-20 09:00:00,2024-01-13 18:00:00,low,feature_request,1046
70420,10127,5027,2024-05-23 23:00:00,2024-07-29 04:00:00,low,integration,1010
70421,10128,5145,2024-01-26 19:00:00,2024-09-11 01:00:00,low,feature_request,1028
70422,10128,5058,2024-04-17 08:00:00,2024-10-25 05:00:00,low,how_to,1004
70423,10128,5031,2024-01-19 11:00:00,2024-08-02 23:00:00,low,bug,1048
70424,10129,5116,2024-08-02 09:00:00,2024-05-01 11:00:00,medium,feature_request,1014
70425,10129,5064,2024-11-19 07:00:00,2024-05-19 10:00:00,medium,bug,1012
70426,10129,5013,2024-07-18 14:00:00,2024-07-06 17:00:00,medium,bug,1015
70427,10129,5045,2024-05-12 02:00:00,2024-06-22 05:00:00,medium,bug,1003
70428,10130,5129,2024-02-12 03:00:00,2024-08-04 14:00:00,high,bug,1027
70429,10131,5139,2024-02-19 02:00:00,2024-07-24 03:00:00,low,how_to,1049
70430,10131,5029,2024-01-02 05:00:00,2024-10-27 20:00:00,high,integration,1025
70431,10131,5098,2024-05-22 20:00:00,2024-07-21 22:00:00,low,how_to,1005
70432,10131,5181,2024-09-27 04:00:00,2024-03-05 21:00:00,medium,performance,1018
70433,10131,5106,2024-05-26 17:00:00,2024-09-21 13:00:00,high,feature_request,1013
70434,10131,5055,2024-02-21 21:00:00,2024-01-04 19:00:00,medium,bug,1001
70435,10132,5157,2024-11-10 14:00:00,2024-08-01 01:00:00,low,bug,1005
70436,10133,5155,2024-04-03 03:00:00,2024-11-25 21:00:00,medium,performance,1012
70437,10133,5146,2024-03-29 23:00:00,2024-03-26 14:00:00,low,security,1029
70438,10133,5178,2024-12-08 20:00:00,2024-08-02 21:00:00,medium,account,1046
70439,10133,5004,2024-03-02 12:00:00,2024-12-04 15:00:00,high,performance,1033
70440,10134,5104,2024-07-04 18:00:00,2024-09-29 10:00:00,medium,feature_request,1000
70441,10134,5182,2024-07-14 16:00:00,2024-01-04 22:00:00,medium,security,1046
70442,10135,5062,2024-09-26 18:00:00,2024-12-28 16:00:00,low,integration,1026
70443,10137,5133,2024-09-15 05:00:00,2024-05-13 19:00:00,medium,feature_request,1039
70444,10137,5174,2024-07-07 10:00:00,2024-12-22 01:00:00,low,how_to,1015
70445,10137,5150,2024-07-18 22:00:00,2024-02-19 12:00:00,low,feature_request,1010
70446,10138,5031,2024-08-12 00:00:00,2024-11-13 23:00:00,low,billing,1001
70447,10138,5175,2024-07-05 01:00:00,2024-12-31 19:00:00,medium,integration,1004
70448,10139,5183,2024-08-22 07:00:00,2024-06-15 11:00:00,low,how_to,1024
70449,10139,5199,2024-08-29 01:00:00,2024-02-19 21:00:00,low,security,1008
70450,10140,5193,2024-05-05 16:00:00,2024-06-27 17:00:00,critical,how_to,1026
70451,10140,5109,2024-11-10 22:00:00,2024-03-21 13:00:00,medium,feature_request,1039
70452,10140,5164,2024-04-15 20:00:00,2024-10-16 17:00:00,high,bug,1041
70453,10141,5143,2024-10-12 06:00:00,2024-04-09 09:00:00,medium,account,1036
70454,10141,5105,2024-02-08 22:00:00,2024-06-27 19:00:00,low,bug,1023
70455,10142,5069,2024-09-23 08:00:00,2024-07-22 08:00:00,medium,bug,1041
70456,10142,5054,2024-08-25 18:00:00,2024-09-12 05:00:00,high,account,1008
70457,10142,5189,2024-01-20 04:00:00,2024-09-11 20:00:00,medium,bug,1018
70458,10142,5009,2024-08-17 00:00:00,2024-10-23 21:00:00,medium,how_to,1043
70459,10142,5191,2024-01-07 22:00:00,2024-10-26 16:00:00,low,security,1018
70460,10142,5054,2024-03-17 09:00:00,2024-08-16 11:00:00,high,how_to,1047
70461,10143,5032,2024-01-17 08:00:00,2024-05-20 02:00:00,critical,security,1017
70462,10143,5053,2024-08-14 17:00:00,2024-03-16 06:00:00,high,feature_request,1021
70463,10143,5186,2024-01-16 20:00:00,2024-07-03 16:00:00,critical,feature_request,1005
70464,10144,5031,2024-01-23 06:00:00,2024-11-17 03:00:00,low,how_to,1027
70465,10145,5066,2024-02-15 05:00:00,2024-11-03 09:00:00,low,bug,1038
70466,10146,5006,2024-08-07 01:00:00,2024-11-18 22:00:00,low,security,1036
70467,10146,5038,2024-08-24 00:00:00,2024-08-04 01:00:00,high,performance,1023
70468,10146,5187,2024-10-08 12:00:00,2024-10-15 11:00:00,critical,account,1047
70469,10146,5072,2024-12-08 17:00:00,2024-03-15 10:00:00,medium,how_to,1047
70470,10147,5010,2024-10-02 16:00:00,2024-12-01 18:00:00,low,feature_request,1000
70471,10147,5069,2024-02-05 18:00:00,2024-10-26 10:00:00,low,performance,1042
70472,10148,5026,2024-10-30 10:00:00,2024-07-09 08:00:00,medium,bug,1040
70473,10148,5059,2024-01-22 01:00:00,2024-06-06 06:00:00,high,billing,1038
70474,10148,5081,2024-03-25 12:00:00,2024-02-09 13:00:00,low,how_to,1005
70475,10149,5145,2024-03-31 11:00:00,2024-03-29 16:00:00,low,performance,1037
70476,10149,5152,2024-09-16 07:00:00,2024-08-26 18:00:00,critical,bug,1010
70477,10149,5042,2024-02-29 14:00:00,2024-10-13 10:00:00,low,how_to,1019
70478,10150,5074,2024-07-29 23:00:00,2024-03-14 19:00:00,medium,billing,1046
70479,10150,5195,2024-04-16 05:00:00,2024-09-04 06:00:00,high,feature_request,1007
70480,10150,5070,2024-05-18 09:00:00,2024-05-10 15:00:00,medium,feature_request,1035
70481,10150,5011,2024-08-01 12:00:00,2024-12-09 20:00:00,medium,bug,1039
70482,10150,5074,2024-07-29 10:00:00,2024-11-21 15:00:00,low,performance,1002
70483,10150,5000,2024-11-09 08:00:00,2024-04-28 16:00:00,medium,how_to,1013
70484,10151,5154,2024-08-01 04:00:00,2024-02-10 16:00:00,medium,bug,1030
70485,10151,5194,2024-12-29 08:00:00,2024-06-20 11:00:00,medium,how_to,1036
70486,10151,5049,2024-01-14 23:00:00,2024-01-24 06:00:00,low,how_to,1043
70487,10151,5147,2024-12-22 00:00:00,2024-04-25 22:00:00,high,how_to,1008
70488,10152,5060,2024-08-11 15:00:00,2024-12-07 10:00:00,low,how_to,1045
70489,10152,5185,2024-02-08 22:00:00,2024-08-14 06:00:00,high,security,1034
70490,10153,5033,2024-05-30 01:00:00,2024-08-27 23:00:00,high,how_to,1028
70491,10153,5169,2024-05-03 14:00:00,2024-01-11 13:00:00,medium,billing,1021
70492,10153,5170,2024-09-09 09:00:00,2024-06-13 18:00:00,medium,account,1001
70493,10154,5047,2024-02-24 17:00:00,2024-11-08 21:00:00,medium,bug,1003
70494,10154,5018,2024-01-26 09:00:00,2024-08-20 07:00:00,medium,how_to,1017
70495,10155,5018,2024-05-12 20:00:00,2024-08-23 14:00:00,low,bug,1004
70496,10155,5126,2024-08-17 07:00:00,2024-06-20 23:00:00,high,billing,1035
70497,10155,5052,2024-06-08 04:00:00,2024-10-27 12:00:00,medium,security,1038
70498,10155,5093,2024-06-20 02:00:00,2024-09-14 02:00:00,medium,bug,1039
70499,10156,5148,2024-12-09 07:00:00,2024-06-10 06:00:00,critical,how_to,1022
70500,10156,5134,2024-02-12 00:00:00,2024-11-15 13:00:00,medium,integration,1012
70501,10157,5137,2024-11-06 18:00:00,2024-11-19 23:00:00,low,performance,1013
70502,10157,5122,2024-04-03 21:00:00,2024-10-26 00:00:00,medium,bug,1022
70503,10157,5194,2024-09-06 13:00:00,2024-07-05 16:00:00,low,integration,1032
70504,10158,5010,2024-09-15 02:00:00,2024-07-22 11:00:00,low,billing,1045
70505,10158,5049,2024-10-25 05:00:00,2024-03-07 11:00:00,low,how_to,1015
70506,10158,5105,2024-06-28 23:00:00,2024-04-09 09:00:00,low,performance,1032
70507,10158,5070,2024-10-09 02:00:00,2024-01-13 00:00:00,medium,bug,1039
70508,10159,5188,2024-03-01 09:00:00,2024-02-22 22:00:00,low,bug,1030
70509,10160,5037,2024-05-08 09:00:00,2024-01-04 10:00:00,critical,performance,1000
70510,10160,5184,2024-01-02 17:00:00,2024-06-09 00:00:00,low,billing,1017
70511,10160,5135,2024-03-25 21:00:00,2024-05-18 17:00:00,low,bug,1043
70512,10161,5109,2024-04-25 15:00:00,2024-01-14 23:00:00,medium,how_to,1046
70513,10161,5013,2024-01-18 00:00:00,2024-10-22 15:00:00,critical,feature_request,1032
70514,10162,5001,2024-12-27 02:00:00,2024-12-02 23:00:00,low,how_to,1035
70515,10162,5196,2024-11-18 23:00:00,2024-01-14 11:00:00,medium,bug,1021
70516,10162,5160,2024-07-05 07:00:00,2024-02-03 05:00:00,low,how_to,1022
70517,10163,5020,2024-11-16 19:00:00,2024-11-09 14:00:00,medium,integration,1028
70518,10163,5043,2024-11-21 19:00:00,2024-03-06 22:00:00,medium,security,1040
70519,10163,5144,2024-12-06 20:00:00,2024-11-18 01:00:00,medium,bug,1012
70520,10163,5037,2024-11-19 13:00:00,2024-09-26 13:00:00,critical,account,1014
70521,10163,5128,2024-03-02 07:00:00,2024-02-26 06:00:00,low,bug,1032
70522,10163,5198,2024-10-20 04:00:00,2024-07-13 07:00:00,low,feature_request,1049
70523,10164,5042,2024-02-19 05:00:00,2024-05-22 12:00:00,critical,how_to,1011
70524,10164,5139,2024-08-20 09:00:00,2024-12-02 02:00:00,critical,bug,1023
70525,10164,5152,2024-10-23 05:00:00,2024-03-08 08:00:00,medium,how_to,1020
70526,10164,5089,2024-03-18 22:00:00,2024-03-27 12:00:00,high,how_to,1007
70527,10165,5005,2024-11-04 08:00:00,2024-02-02 19:00:00,medium,how_to,1049
70528,10165,5069,2024-11-28 12:00:00,2024-06-10 18:00:00,medium,performance,1030
70529,10165,5134,2024-12-24 04:00:00,2024-08-12 12:00:00,medium,how_to,1016
70530,10166,5062,2024-05-25 03:00:00,2024-09-07 01:00:00,low,how_to,1044
70531,10166,5119,2024-10-22 03:00:00,2024-09-24 00:00:00,medium,integration,1013
70532,10167,5007,2024-11-15 06:00:00,2024-11-18 21:00:00,low,feature_request,1004
70533,10168,5101,2024-02-26 18:00:00,2024-10-06 23:00:00,medium,feature_request,1042
70534,10169,5035,2024-05-22 14:00:00,2024-11-18 02:00:00,high,billing,1006
70535,10169,5132,2024-10-20 17:00:00,2024-03-06 20:00:00,medium,bug,1023
70536,10169,5017,2024-09-24 23:00:00,2024-08-17 03:00:00,low,feature_request,1046
70537,10169,5102,2024-02-12 22:00:00,2024-03-08 06:00:00,low,feature_request,1006
70538,10169,5081,2024-05-24 09:00:00,2024-09-25 10:00:00,low,bug,1003
70539,10170,5083,2024-11-24 23:00:00,2024-09-14 09:00:00,high,bug,1000
70540,10170,5029,2024-01-04 16:00:00,2024-07-27 13:00:00,low,billing,1001
70541,10170,5045,2024-12-21 08:00:00,2024-03-06 19:00:00,low,how_to,1024
70542,10170,5044,2024-12-27 14:00:00,2024-06-01 09:00:00,medium,feature_request,1036
70543,10172,5044,2024-03-08 13:00:00,2024-07-04 21:00:00,high,security,1000
70544,10172,5010,2024-03-27 23:00:00,2024-08-09 14:00:00,medium,feature_request,1012
70545,10172,5102,2024-01-16 04:00:00,2024-08-07 06:00:00,low,how_to,1042
70546,10172,5102,2024-01-16 05:00:00,2024-04-11 03:00:00,low,bug,1037
70547,10173,5133,2024-04-18 11:00:00,2024-04-17 05:00:00,high,bug,1010
70548,10173,5106,2024-09-27 02:00:00,2024-11-20 08:00:00,low,feature_request,1018
70549,10173,5173,2024-01-30 04:00:00,2024-07-27 03:00:00,low,account,1004
70550,10173,5179,2024-11-20 15:00:00,2024-03-12 03:00:00,critical,bug,1047
70551,10174,5017,2024-04-12 03:00:00,2024-02-28 15:00:00,critical,how_to,1038
70552,10175,5129,2024-08-06 23:00:00,2024-10-23 01:00:00,high,how_to,1023
70553,10175,5029,2024-11-12 20:00:00,2024-08-26 07:00:00,high,feature_request,1003
70554,10176,5192,2024-09-21 19:00:00,2024-05-06 15:00:00,high,account,1019
70555,10176,5163,2024-01-27 21:00:00,2024-12-18 11:00:00,high,bug,1032
70556,10177,5118,2024-08-09 07:00:00,2024-09-25 04:00:00,medium,performance,1025
70557,10178,5144,2024-04-29 06:00:00,2024-10-16 09:00:00,high,security,1031
70558,10178,5006,2024-01-26 06:00:00,2024-06-14 21:00:00,medium,integration,1013
70559,10178,5016,2024-04-08 01:00:00,2024-08-28 04:00:00,low,integration,1038
70560,10178,5133,2024-11-29 09:00:00,2024-05-25 02:00:00,medium,security,1019
70561,10178,5099,2024-04-16 01:00:00,2024-08-15 11:00:00,medium,billing,1029
70562,10179,5057,2024-06-29 11:00:00,2024-11-28 07:00:00,medium,account,1042
70563,10179,5152,2024-03-04 20:00:00,2024-06-04 13:00:00,low,account,1034
70564,10180,5072,2024-11-15 01:00:00,2024-12-08 09:00:00,medium,performance,1048
70565,10180,5159,2024-12-04 06:00:00,2024-01-24 11:00:00,medium,bug,1041
70566,10180,5061,2024-12-03 10:00:00,2024-05-12 01:00:00,medium,feature_request,1038
70567,10180,5066,2024-05-21 20:00:00,2024-04-10 11:00:00,medium,feature_request,1035
70568,10180,5194,2024-08-19 11:00:00,2024-03-13 13:00:00,medium,account,1042
70569,10181,5030,2024-07-19 10:00:00,2024-10-10 23:00:00,low,performance,1024
70570,10181,5090,2024-10-11 12:00:00,2024-03-09 14:00:00,medium,bug,1004
70571,10182,5046,2024-10-02 20:00:00,2024-03-20 07:00:00,low,how_to,1031
70572,10182,5189,2024-07-29 19:00:00,2024-12-10 08:00:00,medium,integration,1035
70573,10182,5080,2024-12-17 23:00:00,2024-11-19 21:00:00,low,feature_request,1016
70574,10182,5059,2024-05-24 23:00:00,2024-09-02 00:00:00,low,integration,1043
70575,10182,5043,2024-06-10 17:00:00,2024-12-09 14:00:00,low,feature_request,1045
70576,10183,5060,2024-01-01 07:00:00,2024-01-17 04:00:00,medium,how_to,1042
70577,10183,5069,2024-01-10 22:00:00,2024-01-31 17:00:00,high,integration,1001
70578,10184,5140,2024-04-13 05:00:00,2024-10-11 09:00:00,low,how_to,1014
70579,10184,5125,2024-09-09 23:00:00,2024-02-05 13:00:00,medium,how_to,1023
70580,10184,5154,2024-09-03 07:00:00,2024-08-14 05:00:00,low,bug,1026
70581,10185,5051,2024-08-12 12:00:00,2024-11-28 22:00:00,low,bug,1023
70582,10186,5143,2024-08-16 00:00:00,2024-07-25 06:00:00,medium,bug,1008
70583,10186,5108,2024-12-06 09:00:00,2024-12-02 00:00:00,low,feature_request,1005
70584,10186,5104,2024-01-07 20:00:00,2024-11-01 19:00:00,medium,billing,1001
70585,10186,5125,2024-10-28 08:00:00,2024-07-20 13:00:00,low,feature_request,1014
70586,10187,5097,2024-06-08 23:00:00,2024-09-03 16:00:00,medium,security,1028
70587,10187,5138,2024-04-05 07:00:00,2024-01-01 04:00:00,low,feature_request,1006
70588,10187,5026,2024-08-07 01:00:00,2024-04-12 23:00:00,low,bug,1036
70589,10187,5198,2024-12-10 13:00:00,2024-04-30 06:00:00,high,billing,1007
70590,10188,5110,2024-07-06 10:00:00,2024-10-17 03:00:00,medium,bug,1033
