metric_id,content_id,date,organic_traffic,keyword_rank,backlinks,domain_rating,referring_domains
100603,2001,2024-08-03,226,1,16,65,11
100604,2001,2024-04-20,36,1,16,65,9
100605,2001,2024-10-29,17,1,10,65,6
100606,2001,2024-02-11,1143,1,14,65,5
100607,2001,2024-01-29,173,1,10,64,6
100608,2001,2024-06-09,52,1,19,66,10
100609,2001,2024-03-19,49,1,16,63,15
100610,2001,2024-06-12,136,1,14,64,6
100611,2001,2024-09-20,11,1,10,63,6
100612,2001,2024-03-10,54,1,20,65,5
100613,2001,2024-06-17,2494,1,16,66,4
100614,2001,2024-08-22,94,1,13,64,6
100615,2001,2024-04-04,104,1,18,64,3
100616,2001,2024-11-11,163,1,23,64,11
100617,2001,2024-11-21,2726,1,15,63,6
100618,2001,2024-08-06,154,1,13,66,8
100619,2001,2024-06-21,10,1,11,66,11
100620,2001,2024-04-17,168,1,13,65,8
100621,2002,2024-09-20,572,1,16,65,6
100622,2002,2024-11-23,32,1,17,67,9
100623,2002,2024-10-11,105,1,14,65,11
100624,2002,2024-09-16,657,1,18,64,7
100625,2002,2024-01-25,32,1,9,65,12
100626,2002,2024-05-31,414,1,24,65,10
100627,2002,2024-04-27,10,1,13,63,13
100628,2002,2024-01-20,33,1,24,66,13
100629,2002,2024-12-17,100,1,17,64,8
100630,2002,2024-12-27,33,1,13,64,6
100631,2002,2024-01-06,79,1,13,64,7
100632,2002,2024-09-04,26,1,14,64,5
100633,2002,2024-02-29,97,1,12,65,5
100634,2002,2024-11-14,3564,1,14,63,7
100635,2002,2024-08-25,51,1,12,65,11
100636,2002,2024-05-15,22,1,18,66,10
100637,2002,2024-03-23,54,1,13,65,8
100638,2002,2024-05-02,1396,1,14,65,5
100639,2002,2024-01-30,34,1,11,66,9
100640,2002,2024-08-20,115,1,19,64,10
100641,2002,2024-07-04,36,1,17,64,10
100642,2002,2024-02-09,1602,1,14,65,9
100643,2002,2024-10-10,30,1,9,65,9
100644,2002,2024-11-25,285,1,21,64,6
100645,2002,2024-12-15,576,1,18,65,4
100646,2002,2024-06-29,43,1,12,64,8
100647,2002,2024-07-30,270,1,21,66,9
100648,2002,2024-12-31,86,1,10,63,3
100649,2002,2024-08-31,28,1,15,66,8
100650,2002,2024-05-10,38,1,12,65,6
100651,2002,2024-08-28,218,1,10,64,10
100652,2002,2024-06-05,800,1,12,64,10
100653,2002,2024-03-28,570,1,13,64,2
100654,2002,2024-05-09,65,1,13,66,13
100655,2002,2024-09-07,93,1,11,64,10
100656,2002,2024-10-22,66,1,14,64,5
100657,2002,2024-10-05,87,1,16,64,4
100658,2002,2024-08-18,31,1,14,64,13
100659,2002,2024-09-25,329,1,20,64,7
100660,2002,2024-04-18,55,1,19,62,7
100661,2002,2024-08-19,1732,1,18,65,7
100662,2002,2024-12-15,37,1,21,64,15
100663,2002,2024-08-13,2910,1,17,65,6
100664,2002,2024-04-23,2933,1,17,65,9
100665,2002,2024-03-26,35,1,16,67,10
100666,2002,2024-09-29,89,1,20,65,6
100667,2002,2024-12-18,716,1,12,65,7
100668,2002,2024-09-14,28,1,15,64,5
100669,2002,2024-12-22,632,1,11,63,7
100670,2002,2024-10-09,601,1,20,64,9
100671,2002,2024-04-20,21,1,7,65,9
100672,2002,2024-09-19,43,1,15,64,6
100673,2002,2024-06-25,21,1,16,64,13
100674,2002,2024-06-17,436,1,18,64,5
100675,2002,2024-06-19,573,1,15,64,6
100676,2002,2024-02-24,27,1,18,63,7
100677,2002,2024-11-05,10,1,16,64,11
100678,2002,2024-02-22,111,1,15,63,13
100679,2002,2024-09-09,53,1,11,65,8
100680,2002,2024-12-20,41,1,19,64,6
100681,2002,2024-09-07,51,1,11,64,9
100682,2002,2024-07-11,20,1,19,65,9
100683,2002,2024-05-21,157,1,13,63,4
100684,2002,2024-09-07,1113,1,16,67,7
100685,2002,2024-06-28,14,1,14,64,7
100686,2002,2024-05-04,24,1,15,65,3
100687,2002,2024-05-31,18,1,16,65,9
100688,2002,2024-06-13,50,1,11,65,7
100689,2002,2024-11-25,146,1,16,65,8
100690,2002,2024-11-18,577,1,14,62,5
100691,2002,2024-06-20,277,1,5,65,11
100692,2002,2024-04-23,10,1,11,64,11
100693,2002,2024-12-10,377,1,11,65,5
100694,2002,2024-12-01,57,1,15,64,8
100695,2002,2024-06-29,119,1,14,66,7
100696,2002,2024-07-05,272,1,15,64,7
100697,2002,2024-12-19,1259,1,14,65,6
100698,2002,2024-01-12,60,1,24,65,10
100699,2002,2024-09-16,537,1,21,64,7
100700,2002,2024-12-16,66,1,18,65,11
100701,2002,2024-11-23,10,1,15,65,7
100702,2002,2024-10-03,83,1,14,65,5
100703,2002,2024-09-22,13,1,15,66,8
100704,2002,2024-05-20,3913,1,15,65,7
100705,2002,2024-05-21,102,1,20,64,10
100706,2002,2024-02-26,1229,1,16,65,7
100707,2002,2024-01-12,235,1,13,66,8
100708,2002,2024-10-12,12,1,16,66,6
100709,2002,2024-03-28,30,1,14,66,10
100710,2002,2024-01-23,255,1,7,65,9
100711,2002,2024-10-17,63,1,12,64,3
100712,2002,2024-12-16,26,1,15,66,7
100713,2002,2024-02-19,114,1,18,63,5
100714,2002,2024-06-21,373,1,16,65,8
100715,2002,2024-12-07,29,1,18,63,10
100716,2002,2024-10-19,24,1,15,66,6
100717,2002,2024-03-09,300,1,20,65,3
100718,2002,2024-06-10,644,1,11,64,8
100719,2002,2024-07-09,10,1,10,65,10
100720,2002,2024-09-11,181,1,20,64,5
100721,2002,2024-05-08,274,1,11,65,6
100722,2002,2024-05-01,10,1,10,64,5
100723,2002,2024-07-02,16,1,11,66,3
100724,2002,2024-03-31,120,1,14,64,11
100725,2002,2024-03-31,117,1,10,66,10
100726,2002,2024-06-14,97,1,19,65,8
100727,2002,2024-02-26,25,1,4,65,9
100728,2002,2024-10-29,81,1,12,63,5
100729,2002,2024-07-06,567,1,14,65,7
100730,2002,2024-12-20,200,1,8,66,7
100731,2002,2024-12-16,123,1,15,64,11
100732,2002,2024-01-08,462,1,22,67,7
100733,2002,2024-10-05,125,1,15,64,4
100734,2002,2024-08-23,10,1,17,64,12
100735,2002,2024-01-15,47,1,21,64,5
100736,2002,2024-07-28,22,1,18,65,11
100737,2002,2024-01-12,644,1,25,65,14
100738,2002,2024-11-13,57,1,10,64,8
100739,2002,2024-07-11,43,1,14,65,10
100740,2002,2024-10-01,42,1,13,66,8
100741,2002,2024-11-09,407,1,16,64,11
100742,2002,2024-10-08,467,1,17,65,9
100743,2002,2024-12-06,94,1,18,66,8
100744,2002,2024-12-15,573,1,19,64,8
100745,2002,2024-05-03,10,1,20,65,5
100746,2002,2024-03-30,154,1,16,65,8
100747,2002,2024-10-21,24,1,15,64,5
100748,2002,2024-08-23,307,1,11,64,6
100749,2002,2024-09-18,11,1,15,66,8
100750,2002,2024-08-29,914,1,15,64,5
100751,2002,2024-04-01,97,1,13,65,10
100752,2002,2024-08-27,675,1,17,64,4
100753,2002,2024-10-02,23,1,13,64,5
100754,2002,2024-09-23,54,1,26,64,7
100755,2002,2024-07-29,300,1,16,64,12
100756,2002,2024-09-25,41,1,15,66,15
100757,2002,2024-05-25,107,1,13,65,5
100758,2002,2024-01-19,66,1,13,65,3
100759,2002,2024-07-05,263,1,16,64,6
100760,2002,2024-04-06,117,1,10,64,8
100761,2002,2024-01-11,10,1,12,64,11
100762,2002,2024-03-12,140,1,10,63,7
100763,2002,2024-10-23,141,1,20,66,6
100764,2002,2024-09-28,2047,1,9,64,8
100765,2002,2024-12-15,41,1,15,66,9
100766,2002,2024-11-06,252,1,10,64,7
100767,2002,2024-01-18,10,1,16,66,12
100768,2002,2024-10-20,126,1,8,66,11
100769,2002,2024-03-16,75,1,13,65,6
100770,2002,2024-01-29,118,1,18,63,11
100771,2002,2024-07-28,41,1,19,65,5
100772,2002,2024-02-18,123,1,17,63,6
100773,2002,2024-11-01,51,1,19,65,6
100774,2002,2024-06-04,20,1,21,66,8
100775,2002,2024-09-13,10,1,16,62,9
100776,2002,2024-12-22,14,1,17,66,10
100777,2002,2024-01-14,786,1,11,66,11
100778,2002,2024-02-11,318,1,15,65,8
100779,2002,2024-11-19,184,1,9,66,6
100780,2002,2024-11-09,42,1,9,65,17
100781,2002,2024-01-12,15,1,15,65,8
100782,2002,2024-04-07,62,1,12,64,5
100783,2002,2024-03-04,327,1,15,64,6
100784,2002,2024-11-02,80,1,10,66,10
100785,2002,2024-06-11,25,1,22,65,12
100786,2002,2024-09-28,156,1,13,64,7
100787,2002,2024-07-27,14,1,16,66,10
100788,2002,2024-12-18,260,1,16,64,7
100789,2002,2024-07-28,203,1,18,66,10
100790,2002,2024-03-10,206,1,14,66,8
100791,2002,2024-07-04,41,1,14,64,9
100792,2002,2024-01-02,184,1,16,66,4
100793,2002,2024-01-26,14,1,9,65,7
100794,2002,2024-01-20,46,1,16,65,7
100795,2002,2024-11-29,10,1,12,64,8
100796,2002,2024-11-17,300,1,14,64,12
100797,2002,2024-11-21,10,1,13,65,13
100798,2002,2024-06-01,150,1,15,66,8
100799,2002,2024-01-10,19,1,10,65,4
100800,2002,2024-08-25,159,1,8,64,3
100801,2002,2024-03-13,127,1,18,64,9
100802,2002,2024-09-30,12,1,19,62,5
100803,2002,2024-09-28,336,1,21,63,11
100804,2002,2024-06-12,72,1,15,63,9
100805,2002,2024-05-17,138,1,16,65,7
100806,2002,2024-06-06,45,1,11,65,10
100807,2002,2024-03-30,356,1,15,65,8
100808,2002,2024-04-20,341,1,12,65,10
100809,2002,2024-02-28,597,1,17,65,15
100810,2002,2024-10-17,58,1,15,64,9
100811,2002,2024-09-05,2036,1,10,65,6
100812,2002,2024-08-15,58,1,18,65,5
100813,2002,2024-06-19,33,1,16,65,13
100814,2002,2024-11-23,147,1,17,63,8
100815,2002,2024-02-23,64,1,12,64,7
100816,2002,2024-01-08,202,1,17,65,11
100817,2002,2024-05-15,75,1,7,66,7
100818,2002,2024-07-22,530,1,9,65,5
100819,2002,2024-07-14,110,1,16,64,5
100820,2002,2024-07-21,42,1,26,62,9
100821,2002,2024-11-17,72,1,17,66,8
100822,2002,2024-03-01,92,1,13,62,7
100823,2002,2024-12-29,80,1,17,64,6
100824,2002,2024-01-31,208,1,11,65,10
100825,2002,2024-12-19,195,1,15,63,5
100826,2002,2024-10-22,195,1,16,64,6
100827,2002,2024-05-12,147,1,13,65,9
100828,2002,2024-04-26,98,1,18,64,5
100829,2002,2024-03-20,28,1,11,64,12
100830,2002,2024-02-20,10,1,15,65,8
100831,2002,2024-02-05,13,1,17,63,6
100832,2002,2024-07-15,50,1,12,66,5
100833,2002,2024-06-20,20,1,8,64,4
100834,2002,2024-01-08,72,1,17,64,6
100835,2002,2024-09-24,10,1,13,65,5
100836,2002,2024-02-19,111,1,22,65,9
100837,2002,2024-04-07,147,1,19,64,8
100838,2002,2024-05-01,217,1,10,64,7
100839,2002,2024-02-13,20,1,13,64,10
100840,2002,2024-06-12,10,1,20,64,13
100841,2002,2024-06-22,779,1,10,63,4
100842,2002,2024-06-05,384,1,19,66,10
100843,2002,2024-02-05,31,1,18,64,10
100844,2002,2024-05-15,31,1,13,64,12
100845,2002,2024-11-27,28,1,14,64,6
100846,2002,2024-01-07,601,1,14,65,7
100847,2002,2024-05-13,176,1,14,65,11
100848,2002,2024-04-17,93,1,14,63,12
100849,2002,2024-01-11,10,1,13,62,12
100850,2002,2024-06-23,1088,1,17,64,8
100851,2002,2024-04-04,161,1,15,64,11
100852,2002,2024-11-09,1644,1,13,64,8
100853,2002,2024-08-11,146,1,12,65,15
100854,2002,2024-05-26,473,1,15,66,6
100855,2002,2024-11-21,10,1,10,64,5
100856,2002,2024-06-18,340,1,16,65,14
100857,2002,2024-12-28,19,1,14,64,5
100858,2002,2024-08-31,523,1,12,64,9
100859,2002,2024-03-02,140,1,13,65,10
100860,2002,2024-08-15,36,1,11,66,11
100861,2002,2024-05-27,20,1,17,65,7
100862,2002,2024-09-03,152,1,20,63,11
100863,2002,2024-03-10,23,1,22,65,9
100864,2002,2024-10-02,386,1,15,65,5
100865,2002,2024-11-10,21,1,16,63,7
100866,2002,2024-10-09,73,1,12,66,5
100867,2002,2024-06-05,1862,1,12,64,5
100868,2002,2024-11-23,1636,1,19,65,4
100869,2002,2024-07-29,44,1,13,64,6
100870,2002,2024-10-08,239,1,11,66,7
100871,2002,2024-08-30,166,1,20,65,5
100872,2002,2024-03-02,19,1,14,65,8
100873,2002,2024-01-13,98,1,22,65,6
100874,2002,2024-12-16,29,1,12,65,7
100875,2002,2024-03-05,22,1,21,64,11
100876,2002,2024-08-04,118,1,19,65,12
100877,2002,2024-02-12,108,1,15,64,5
100878,2002,2024-09-13,131,1,13,64,9
100879,2002,2024-10-28,145,1,14,64,6
100880,2002,2024-01-07,28,1,14,63,8
100881,2002,2024-04-25,461,1,12,64,12
100882,2002,2024-07-19,49,1,19,63,8
100883,2002,2024-09-23,67,1,22,65,8
100884,2002,2024-03-27,80,1,10,65,9
100885,2002,2024-01-14,5659,1,17,65,4
100886,2002,2024-07-13,1851,1,16,65,10
100887,2002,2024-11-28,10,1,14,64,11
100888,2002,2024-11-26,1450,1,17,64,5
100889,2002,2024-07-12,577,1,17,65,7
100890,2002,2024-08-19,134,1,19,63,6
100891,2002,2024-02-18,52,1,11,65,10
100892,2002,2024-07-28,76,1,14,64,7
100893,2002,2024-09-25,81,1,16,64,6
100894,2002,2024-04-27,62,1,17,65,12
100895,2002,2024-08-14,340,1,20,65,7
100896,2002,2024-09-19,20,1,14,65,2
100897,2002,2024-12-17,182,1,15,63,6
100898,2002,2024-04-22,34,1,19,64,7
100899,2002,2024-12-07,17,1,9,64,7
100900,2002,2024-05-28,68,1,19,64,5
100901,2002,2024-05-03,109,1,19,63,6
100902,2002,2024-11-24,185,1,13,65,8
100903,2002,2024-11-27,185,1,22,65,6
100904,2002,2024-04-18,143,1,11,64,6
100905,2002,2024-04-19,153,1,17,64,9
100906,2002,2024-05-22,170,1,13,66,9
100907,2002,2024-11-04,97,1,20,65,5
100908,2002,2024-03-23,25,1,10,64,8
100909,2002,2024-05-07,820,1,12,65,9
100910,2002,2024-04-12,457,1,21,64,8
100911,2002,2024-06-30,56,1,17,66,10
100912,2002,2024-08-06,89,1,14,64,8
100913,2002,2024-07-02,77,1,16,64,13
100914,2002,2024-06-08,10,1,13,63,9
100915,2002,2024-12-02,13,1,19,65,7
100916,2002,2024-12-23,24,1,17,64,4
100917,2002,2024-12-15,19,1,14,65,8
100918,2002,2024-07-18,17,1,11,64,3
100919,2002,2024-06-20,248,1,19,65,8
100920,2002,2024-08-04,89,1,8,66,10
100921,2002,2024-09-22,40,1,20,65,6
100922,2002,2024-11-18,150,1,11,65,11
100923,2002,2024-11-13,17,1,16,64,8
100924,2002,2024-08-19,146,1,15,65,4
100925,2002,2024-10-03,20,1,16,66,7
100926,2002,2024-03-13,711,1,14,66,10
100927,2002,2024-01-30,301,1,17,63,8
100928,2002,2024-10-21,38,1,14,66,4
100929,2002,2024-03-30,726,1,14,63,6
100930,2002,2024-07-25,10,1,8,64,7
100931,2002,2024-03-15,199,1,17,64,10
100932,2002,2024-09-09,83,1,16,64,4
100933,2002,2024-02-24,88,1,15,65,8
100934,2002,2024-09-06,15,1,20,63,6
100935,2002,2024-02-20,119,1,13,66,11
100936,2002,2024-06-01,223,1,20,65,5
100937,2002,2024-09-23,20,1,18,64,9
100938,2002,2024-12-31,149,1,10,64,7
100939,2002,2024-10-03,602,1,17,64,4
100940,2002,2024-09-18,607,1,15,66,6
100941,2002,2024-09-18,66,1,15,64,7
100942,2002,2024-10-15,478,1,13,64,2
100943,2002,2024-01-30,244,1,12,63,10
100944,2002,2024-06-06,30,1,16,64,4
100945,2002,2024-03-22,223,1,11,64,8
100946,2002,2024-08-18,123,1,13,65,5
100947,2002,2024-12-01,86,1,20,64,8
100948,2002,2024-03-13,34,1,23,64,12
100949,2002,2024-08-19,53,1,7,67,6
100950,2002,2024-05-22,97,1,13,65,10
100951,2002,2024-09-03,70,1,14,65,12
100952,2002,2024-11-29,473,1,23,64,7
100953,2002,2024-11-19,34,1,14,65,9
100954,2002,2024-01-03,134,1,20,66,15
100955,2002,2024-07-27,10,1,19,63,5
100956,2002,2024-10-19,92,1,8,62,12
100957,2002,2024-10-26,655,1,13,65,3
100958,2002,2024-11-25,324,1,15,66,4
100959,2002,2024-05-02,504,1,13,65,12
100960,2002,2024-09-28,73,1,19,65,7
100961,2002,2024-11-05,1276,1,15,63,10
100962,2002,2024-06-02,146,1,14,65,6
100963,2002,2024-04-08,63,1,14,65,4
100964,2002,2024-05-04,39,1,11,65,8
100965,2002,2024-06-09,71,1,14,65,9
100966,2002,2024-03-03,40,1,13,64,14
100967,2002,2024-03-10,206,1,14,64,5
100968,2002,2024-03-10,68,1,17,65,11
100969,2002,2024-06-17,123,1,14,66,5
100970,2002,2024-12-20,269,1,12,64,7
100971,2002,2024-10-12,234,1,12,63,6
100972,2002,2024-07-12,67,1,12,65,4
100973,2002,2024-02-04,31,1,13,66,6
100974,2002,2024-01-21,95,1,17,63,10
100975,2002,2024-03-12,29,1,15,63,5
100976,2002,2024-05-08,1608,1,17,63,7
100977,2002,2024-04-05,1549,1,20,62,12
100978,2002,2024-02-18,2110,1,15,63,8
100979,2002,2024-07-29,42,1,14,64,7
100980,2002,2024-12-21,42,1,14,65,5
100981,2003,2024-12-06,55,1,14,63,10
100982,2003,2024-04-02,217,1,7,65,3
100983,2003,2024-03-09,95,1,12,66,11
100984,2003,2024-05-04,122,1,19,66,7
100985,2003,2024-09-23,101,1,16,65,8
100986,2003,2024-05-15,202,1,15,66,13
100987,2003,2024-05-13,43,1,26,64,5
100988,2003,2024-01-03,113,1,20,65,7
100989,2003,2024-04-02,614,1,13,64,8
100990,2003,2024-05-11,47,1,17,64,10
100991,2003,2024-02-25,209,1,6,66,9
100992,2003,2024-02-20,517,1,11,66,3
100993,2003,2024-04-14,366,1,12,64,6
100994,2003,2024-01-24,258,1,19,62,9
100995,2003,2024-11-14,18,1,16,64,13
100996,2003,2024-07-05,153,1,14,64,9
100997,2003,2024-05-28,330,1,11,64,8
100998,2003,2024-09-20,22,1,15,65,12
100999,2003,2024-04-02,10,1,17,65,5
101000,2003,2024-01-29,83,1,8,65,12
101001,2003,2024-01-05,72,1,12,64,6
101002,2003,2024-11-23,50,1,19,63,5
101003,2003,2024-10-30,96,1,11,64,5
101004,2003,2024-07-20,13,1,14,65,9
101005,2003,2024-09-19,60,1,16,64,10
101006,2003,2024-11-01,283,1,14,63,7
101007,2003,2024-01-04,33,1,16,66,11
101008,2003,2024-10-31,112,1,16,64,18
101009,2003,2024-02-04,83,1,10,65,10
101010,2003,2024-11-01,27,1,8,65,5
101011,2003,2024-07-28,10,1,13,65,12
101012,2003,2024-10-26,152,1,15,64,6
101013,2003,2024-02-26,50,1,12,65,7
101014,2003,2024-05-01,394,1,17,62,8
101015,2003,2024-03-06,10,1,16,64,9
101016,2003,2024-05-01,352,1,17,64,9
101017,2003,2024-08-15,21,1,18,64,7
101018,2003,2024-08-13,10,1,15,64,10
101019,2003,2024-03-16,111,1,16,66,6
101020,2003,2024-09-11,10,1,15,64,6
101021,2003,2024-03-05,83,1,13,64,8
101022,2003,2024-11-10,104,1,14,62,10
101023,2003,2024-11-03,20,1,14,64,5
101024,2003,2024-03-30,61,1,11,64,8
101025,2003,2024-08-01,967,1,11,64,9
101026,2003,2024-07-29,365,1,14,66,7
101027,2003,2024-06-12,390,1,21,64,9
101028,2003,2024-04-27,164,1,13,64,4
101029,2003,2024-04-20,172,1,18,64,8
101030,2003,2024-04-22,108,1,16,63,10
101031,2003,2024-01-28,20,1,12,63,4
101032,2003,2024-06-03,59,1,21,66,7
101033,2003,2024-10-30,104,1,7,65,7
101034,2003,2024-08-29,32,1,11,65,8
101035,2003,2024-10-26,97,1,12,64,11
101036,2003,2024-06-18,481,1,25,66,9
101037,2003,2024-08-22,91,1,13,64,12
101038,2003,2024-08-03,600,1,12,65,4
101039,2003,2024-04-25,10,1,9,65,7
101040,2003,2024-11-12,72,1,17,64,10
101041,2003,2024-06-25,10,1,11,65,6
101042,2003,2024-09-06,67,1,12,65,5
101043,2003,2024-05-05,11,1,12,65,13
101044,2003,2024-08-07,35,1,21,64,6
101045,2003,2024-04-22,54,1,18,64,14
101046,2003,2024-12-07,1576,1,14,66,9
101047,2003,2024-02-05,15,1,16,67,11
101048,2003,2024-05-26,176,1,7,64,6
101049,2003,2024-09-15,45,1,6,65,7
101050,2003,2024-02-09,155,1,16,66,7
101051,2003,2024-12-16,1241,1,18,66,9
101052,2003,2024-08-06,412,1,14,65,9
101053,2003,2024-04-07,21,1,19,64,5
101054,2003,2024-01-12,397,1,18,64,5
101055,2003,2024-04-25,36,1,14,65,15
101056,2003,2024-08-11,442,1,14,65,9
101057,2003,2024-11-22,10,1,23,64,8
101058,2003,2024-07-10,295,1,13,65,7
101059,2003,2024-09-06,10,1,16,66,7
101060,2003,2024-04-05,134,1,14,65,5
101061,2003,2024-08-31,87,1,16,64,14
101062,2003,2024-05-26,67,1,12,65,5
101063,2003,2024-05-25,271,1,26,64,6
101064,2003,2024-02-22,26,1,13,66,8
101065,2003,2024-08-31,50,1,15,66,14
101066,2003,2024-08-21,1522,1,16,62,10
101067,2003,2024-07-21,136,1,14,66,13
101068,2003,2024-07-12,80,1,20,65,9
101069,2003,2024-05-25,405,1,24,66,8
101070,2003,2024-07-11,77,1,10,64,7
101071,2003,2024-03-06,17,1,21,64,6
101072,2003,2024-10-03,23,1,14,65,8
101073,2003,2024-10-29,929,1,8,65,7
101074,2003,2024-06-21,75,1,10,65,6
101075,2003,2024-09-30,23,1,8,65,10
101076,2003,2024-04-12,68,1,11,65,10
101077,2003,2024-11-03,256,1,13,65,12
101078,2003,2024-03-13,107,1,9,63,8
101079,2003,2024-09-20,25,1,14,65,12
101080,2003,2024-02-29,675,1,22,65,12
101081,2003,2024-08-12,47,1,17,65,7
101082,2003,2024-07-08,238,1,19,64,5
101083,2003,2024-07-20,102,1,9,66,12
101084,2003,2024-04-29,289,1,18,63,6
101085,2003,2024-02-01,54,1,17,67,6
101086,2003,2024-05-15,389,1,9,64,6
101087,2003,2024-09-07,81,1,16,64,12
101088,2003,2024-04-26,10,1,12,65,9
101089,2003,2024-12-26,60,1,17,65,5
101090,2003,2024-05-15,17,1,14,65,5
101091,2003,2024-07-14,22,1,5,64,12
101092,2003,2024-05-17,10,1,10,66,4
101093,2003,2024-01-05,36,1,21,65,7
101094,2003,2024-12-25,110,1,15,66,8
101095,2003,2024-11-26,86,1,8,63,7
101096,2003,2024-10-01,67,1,12,66,12
101097,2003,2024-09-22,251,1,12,66,13
101098,2003,2024-05-09,296,1,15,65,12
101099,2003,2024-10-27,169,1,17,65,6
101100,2003,2024-12-26,69,1,11,64,9
101101,2003,2024-06-11,36,1,17,65,7
101102,2003,2024-11-06,312,1,8,65,7
101103,2003,2024-08-05,40,1,6,64,7
101104,2003,2024-10-04,522,1,19,65,8
101105,2003,2024-01-12,42,1,15,64,6
101106,2003,2024-12-21,31,1,19,65,11
101107,2003,2024-01-25,906,1,16,63,7
101108,2003,2024-03-29,190,1,12,65,6
101109,2003,2024-10-02,43,1,14,64,11
101110,2003,2024-10-18,26,1,8,65,7
101111,2003,2024-02-05,26,1,8,64,3
101112,2003,2024-04-05,58,1,18,63,7
101113,2003,2024-10-18,15,1,11,63,10
101114,2003,2024-01-08,289,1,9,64,9
101115,2003,2024-06-21,35,1,18,63,4
101116,2003,2024-05-31,626,1,13,63,6
101117,2003,2024-07-20,514,1,10,65,9
101118,2003,2024-07-17,264,1,18,65,6
101119,2003,2024-04-17,141,1,14,63,6
101120,2003,2024-11-06,29,1,24,65,6
101121,2003,2024-11-17,197,1,18,63,14
101122,2003,2024-12-16,59,1,24,63,8
101123,2003,2024-08-02,282,1,23,65,3
101124,2003,2024-03-19,852,1,11,63,3
101125,2003,2024-02-17,52,1,13,63,3
101126,2003,2024-01-26,64,1,15,64,9
101127,2003,2024-12-04,10,1,19,63,4
101128,2003,2024-06-19,238,1,11,65,7
101129,2003,2024-01-08,37,1,18,65,14
101130,2003,2024-04-13,416,1,17,64,8
101131,2003,2024-09-19,105,1,13,65,11
101132,2003,2024-08-26,10,1,22,64,8
101133,2003,2024-01-16,27,1,12,63,4
101134,2003,2024-05-07,208,1,18,65,9
101135,2003,2024-08-30,14,1,13,65,8
101136,2003,2024-11-02,191,1,13,64,6
101137,2003,2024-11-22,10,1,22,66,9
101138,2003,2024-04-05,10,1,12,63,3
101139,2003,2024-01-15,28,1,20,65,6
101140,2003,2024-08-26,22,1,9,67,7
101141,2003,2024-10-15,189,1,16,65,9
101142,2003,2024-01-15,32,1,14,64,5
101143,2003,2024-07-29,104,1,19,65,8
101144,2003,2024-10-25,10,1,10,66,5
101145,2003,2024-08-18,47,1,14,65,8
101146,2003,2024-10-12,358,1,19,64,13
101147,2003,2024-05-09,86,1,24,65,10
101148,2003,2024-06-07,311,1,11,64,10
101149,2003,2024-08-19,154,1,6,65,2
101150,2003,2024-02-21,10,1,19,65,10
101151,2003,2024-12-18,152,1,11,64,6
101152,2003,2024-07-11,60,1,25,64,8
101153,2003,2024-06-09,194,1,11,66,8
101154,2003,2024-06-27,10,1,16,65,5
101155,2003,2024-03-23,105,1,14,65,12
101156,2003,2024-09-20,25,1,14,63,8
101157,2003,2024-12-18,204,1,18,65,4
101158,2003,2024-07-23,10,1,13,63,7
101159,2003,2024-12-02,19,1,12,63,11
101160,2003,2024-10-14,282,1,21,66,6
101161,2003,2024-12-02,43,1,15,65,9
101162,2003,2024-12-19,1020,1,17,66,6
101163,2003,2024-01-22,37,1,18,64,6
101164,2003,2024-06-23,10,1,14,65,5
101165,2003,2024-02-03,121,1,17,66,11
101166,2003,2024-12-08,21,1,18,66,5
101167,2003,2024-12-18,47,1,21,64,10
101168,2003,2024-10-09,10,1,12,66,5
101169,2003,2024-11-06,10,1,16,66,9
101170,2003,2024-05-22,107,1,15,64,9
101171,2003,2024-05-21,157,1,12,65,6
101172,2003,2024-03-08,227,1,15,65,5
101173,2003,2024-11-06,1345,1,14,64,10
101174,2003,2024-06-07,137,1,15,64,10
101175,2003,2024-09-19,532,1,12,65,8
101176,2003,2024-05-13,171,1,16,65,5
101177,2003,2024-05-01,48,1,10,65,8
101178,2003,2024-01-19,10,1,15,67,6
101179,2003,2024-06-29,335,1,15,64,10
101180,2003,2024-03-15,86,1,17,64,4
101181,2003,2024-08-11,108,1,10,64,5
101182,2003,2024-04-29,26,1,18,66,6
101183,2003,2024-11-19,31,1,12,63,8
101184,2003,2024-04-02,381,1,9,65,9
101185,2003,2024-08-28,325,1,7,65,7
101186,2003,2024-11-10,42,1,19,65,9
101187,2003,2024-12-15,21,1,13,66,9
101188,2003,2024-10-21,22,1,15,65,12
101189,2003,2024-09-09,245,1,17,66,7
101190,2003,2024-07-29,357,1,16,65,12
101191,2003,2024-04-19,241,1,14,64,8
101192,2003,2024-03-28,11,1,13,64,7
101193,2003,2024-04-15,43,1,15,64,11
101194,2003,2024-02-01,173,1,17,62,7
101195,2003,2024-04-05,408,1,9,63,5
101196,2003,2024-01-16,147,1,13,65,8
101197,2003,2024-11-12,469,1,16,62,10
101198,2003,2024-09-08,535,1,22,65,10
101199,2003,2024-12-22,10,1,17,65,6
101200,2003,2024-11-11,6824,1,19,65,5
101201,2003,2024-11-25,377,1,11,67,7
101202,2003,2024-07-10,94,1,12,64,4
101203,2003,2024-02-06,10,1,21,65,9
101204,2003,2024-08-21,92,1,15,65,17
101205,2003,2024-09-03,115,1,18,65,6
101206,2003,2024-03-28,115,1,16,64,11
101207,2003,2024-03-02,26,1,13,64,9
